timestamp,cluster,nodes_owned,nodes_borrowed,nodes_offered,nodes_cur_cap,nodes_inuse,nodes_indemand,jobs_waiting,jobs_running,jobs_done,jobs_rerun,cores_owned,cores_cur_cap,cores_inuse,cores_indemand
292,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
293,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
294,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
295,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
296,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
297,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
298,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
299,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
300,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
301,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
302,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
303,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
304,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
305,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
306,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
307,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
308,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
309,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
310,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
311,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
312,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
313,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
314,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
315,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
316,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
317,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
318,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
319,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
320,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
321,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
322,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
323,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
324,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
325,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
326,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
327,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
328,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
329,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
330,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
331,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
332,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
333,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
334,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
335,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
336,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
337,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
338,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
339,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
340,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
341,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
342,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
343,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
