trace,arrival,lifespan,cores,jobid,sim,reruns,sim_start,est_end,end,lived,nodenames
trace,27720,5868,2,41537_1,sim,0,27720,33588,33588,5868,bigdata_main_node_14
trace,33237,386,2,47482_1,sim,0,33237,33623,33623,386,bigdata_main_node_02
trace,29201,4424,2,42838_2,sim,0,29201,33625,33625,4424,bigdata_main_node_03
trace,29201,4424,2,42838_3,sim,0,29201,33625,33625,4424,bigdata_main_node_03
trace,29201,4424,2,42838_4,sim,0,29201,33625,33625,4424,bigdata_main_node_20
trace,29202,4423,2,42838_1,sim,0,29202,33625,33625,4423,bigdata_main_node_16
trace,33183,501,2,47444_1,sim,0,33183,33684,33684,501,bigdata_main_node_15
trace,33199,538,2,47471_1,sim,0,33199,33737,33737,538,bigdata_main_node_15
trace,33116,657,2,47342_1,sim,0,33116,33773,33773,657,bigdata_main_node_04
trace,33306,473,2,47551_1,sim,0,33306,33779,33779,473,bigdata_main_node_04
trace,33306,474,2,47551_2,sim,0,33306,33780,33780,474,bigdata_main_node_15
trace,33441,395,2,47697_1,sim,0,33441,33836,33836,395,bigdata_main_node_02
trace,32919,991,2,47126_1,sim,0,32919,33910,33910,991,bigdata_main_node_06
trace,32919,992,2,47126_2,sim,0,32919,33911,33911,992,bigdata_main_node_09
trace,33487,427,2,47756_1,sim,0,33487,33914,33914,427,bigdata_main_node_15
trace,33529,436,2,47780_1,sim,0,33529,33965,33965,436,bigdata_main_node_15
trace,33529,436,2,47780_2,sim,0,33529,33965,33965,436,bigdata_main_node_09
trace,33529,436,2,47780_3,sim,0,33529,33965,33965,436,bigdata_main_node_09
trace,33529,436,2,47780_4,sim,0,33529,33965,33965,436,bigdata_main_node_09
trace,33526,444,2,47777_1,sim,0,33526,33970,33970,444,bigdata_main_node_04
trace,33193,787,2,47448_1,sim,0,33193,33980,33980,787,bigdata_main_node_15
trace,33647,357,2,47906_1,sim,0,33647,34004,34004,357,bigdata_main_node_05
trace,33587,418,2,47835_1,sim,0,33587,34005,34005,418,bigdata_main_node_04
trace,33353,693,2,47576_1,sim,0,33353,34046,34046,693,bigdata_main_node_13
trace,33306,749,2,47553_1,sim,0,33306,34055,34055,749,bigdata_main_node_09
trace,33374,760,2,47598_1,sim,0,33374,34134,34134,760,bigdata_main_node_14
trace,33374,760,2,47598_2,sim,0,33374,34134,34134,760,bigdata_main_node_02
trace,33775,426,2,48120_1,sim,0,33775,34201,34201,426,bigdata_main_node_04
trace,33681,643,2,47923_1,sim,0,33681,34324,34324,643,bigdata_main_node_05
trace,33681,643,2,47923_2,sim,0,33681,34324,34324,643,bigdata_main_node_05
trace,33846,492,2,48241_1,sim,0,33846,34338,34338,492,bigdata_main_node_03
trace,27720,6635,2,41550_1,sim,0,27720,34355,34355,6635,bigdata_main_node_14
trace,33828,574,2,48217_1,sim,0,33828,34402,34402,574,bigdata_main_node_05
trace,27713,6720,2,41542_1,sim,0,27713,34433,34433,6720,bigdata_main_node_05
trace,33719,787,2,47993_1,sim,0,33719,34506,34506,787,bigdata_main_node_05
trace,34131,397,2,48532_1,sim,0,34131,34528,34528,397,bigdata_main_node_09
trace,33879,652,2,48260_1,sim,0,33879,34531,34531,652,bigdata_main_node_03
trace,33879,652,2,48260_2,sim,0,33879,34531,34531,652,bigdata_main_node_03
trace,33879,652,2,48260_3,sim,0,33879,34531,34531,652,bigdata_main_node_03
trace,33879,652,2,48260_4,sim,0,33879,34531,34531,652,bigdata_main_node_03
trace,33879,652,2,48262_1,sim,0,33879,34531,34531,652,bigdata_main_node_03
trace,33879,652,2,48262_2,sim,0,33879,34531,34531,652,bigdata_main_node_03
trace,33879,652,2,48262_3,sim,0,33879,34531,34531,652,bigdata_main_node_07
trace,33879,652,2,48262_4,sim,0,33879,34531,34531,652,bigdata_main_node_07
trace,33882,652,2,48265_1,sim,0,33882,34534,34534,652,bigdata_main_node_07
trace,33882,652,2,48265_2,sim,0,33882,34534,34534,652,bigdata_main_node_07
trace,33882,652,2,48265_3,sim,0,33882,34534,34534,652,bigdata_main_node_07
trace,33882,652,2,48265_4,sim,0,33882,34534,34534,652,bigdata_main_node_07
trace,33961,580,2,48350_1,sim,0,33961,34541,34541,580,bigdata_main_node_08
trace,33961,580,2,48350_2,sim,0,33961,34541,34541,580,bigdata_main_node_08
trace,34147,448,2,48580_1,sim,0,34147,34595,34595,448,bigdata_main_node_02
trace,33818,790,2,48166_1,sim,0,33818,34608,34608,790,bigdata_main_node_05
trace,27720,6901,2,41553_1,sim,0,27720,34621,34621,6901,bigdata_main_node_14
trace,27717,6914,2,41539_1,sim,0,27717,34631,34631,6914,bigdata_main_node_14
trace,33719,982,2,47975_1,sim,0,33719,34701,34701,982,bigdata_main_node_15
trace,33719,982,2,47975_2,sim,0,33719,34701,34701,982,bigdata_main_node_05
trace,33646,1059,2,47891_1,sim,0,33646,34705,34705,1059,bigdata_main_node_02
trace,33646,1059,2,47891_2,sim,0,33646,34705,34705,1059,bigdata_main_node_14
trace,34271,449,2,48848_1,sim,0,34271,34720,34720,449,bigdata_main_node_21
trace,34336,407,2,48916_1,sim,0,34336,34743,34743,407,bigdata_main_node_22
trace,34202,570,2,48654_1,sim,0,34202,34772,34772,570,bigdata_main_node_12
trace,34369,412,2,48953_1,sim,0,34369,34781,34781,412,bigdata_main_node_23
trace,34332,454,2,48903_1,sim,0,34332,34786,34786,454,bigdata_main_node_22
trace,34393,401,2,48966_2,sim,0,34393,34794,34794,401,bigdata_main_node_24
trace,34384,413,2,48953_2,sim,0,34384,34797,34797,413,bigdata_main_node_23
trace,34393,416,2,48966_1,sim,0,34393,34809,34809,416,bigdata_main_node_24
trace,27720,7097,2,41555_1,sim,0,27720,34817,34817,7097,bigdata_main_node_14
trace,33971,852,2,48354_1,sim,0,33971,34823,34823,852,bigdata_main_node_04
trace,33971,852,2,48354_2,sim,0,33971,34823,34823,852,bigdata_main_node_15
trace,34347,487,2,48936_1,sim,0,34347,34834,34834,487,bigdata_main_node_23
trace,34271,567,2,48850_1,sim,0,34271,34838,34838,567,bigdata_main_node_21
trace,34348,492,2,48936_2,sim,0,34348,34840,34840,492,bigdata_main_node_23
trace,34084,769,2,48465_1,sim,0,34084,34853,34853,769,bigdata_main_node_05
trace,33314,1545,2,47558_1,sim,0,33314,34859,34859,1545,bigdata_main_node_09
trace,33314,1545,2,47558_2,sim,0,33314,34859,34859,1545,bigdata_main_node_14
trace,33314,1545,2,47558_3,sim,0,33314,34859,34859,1545,bigdata_main_node_14
trace,33314,1545,2,47558_4,sim,0,33314,34859,34859,1545,bigdata_main_node_14
trace,34443,421,2,49055_1,sim,0,34443,34864,34864,421,bigdata_main_node_25
trace,34335,530,2,48934_1,sim,0,34335,34865,34865,530,bigdata_main_node_22
trace,33572,1295,2,47831_1,sim,0,33572,34867,34867,1295,bigdata_main_node_11
trace,33572,1295,2,47831_2,sim,0,33572,34867,34867,1295,bigdata_main_node_11
trace,33572,1296,2,47831_3,sim,0,33572,34868,34868,1296,bigdata_main_node_11
trace,34357,515,2,48939_1,sim,0,34357,34872,34872,515,bigdata_main_node_14
trace,34357,515,2,48939_2,sim,0,34357,34872,34872,515,bigdata_main_node_23
trace,34452,420,2,49055_2,sim,0,34452,34872,34872,420,bigdata_main_node_25
trace,34344,531,2,48934_2,sim,0,34344,34875,34875,531,bigdata_main_node_03
trace,34483,398,2,49145_1,sim,0,34483,34881,34881,398,bigdata_main_node_26
trace,34369,513,2,48948_1,sim,0,34369,34882,34882,513,bigdata_main_node_23
trace,34478,406,2,49145_2,sim,0,34478,34884,34884,406,bigdata_main_node_26
trace,32431,2457,2,46544_1,sim,0,32431,34888,34888,2457,bigdata_main_node_09
trace,27724,7165,2,41566_1,sim,0,27724,34889,34889,7165,bigdata_main_node_15
trace,34369,520,2,48948_2,sim,0,34369,34889,34889,520,bigdata_main_node_23
trace,32433,2457,2,46544_3,sim,0,32433,34890,34890,2457,bigdata_main_node_15
trace,32433,2457,2,46544_4,sim,0,32433,34890,34890,2457,bigdata_main_node_07
trace,32433,2461,2,46544_2,sim,0,32433,34894,34894,2461,bigdata_main_node_15
trace,34393,504,2,48969_1,sim,0,34393,34897,34897,504,bigdata_main_node_24
trace,34393,504,2,48969_2,sim,0,34393,34897,34897,504,bigdata_main_node_24
trace,33845,1053,2,48239_1,sim,0,33845,34898,34898,1053,bigdata_main_node_02
trace,33845,1054,2,48239_3,sim,0,33845,34899,34899,1054,bigdata_main_node_15
trace,33846,1053,2,48239_2,sim,0,33846,34899,34899,1053,bigdata_main_node_15
trace,34384,532,2,48956_1,sim,0,34384,34916,34916,532,bigdata_main_node_23
trace,34386,534,2,48956_2,sim,0,34386,34920,34920,534,bigdata_main_node_24
trace,34456,477,2,49060_2,sim,0,34456,34933,34933,477,bigdata_main_node_25
trace,34402,536,2,48980_1,sim,0,34402,34938,34938,536,bigdata_main_node_05
trace,34402,536,2,48980_2,sim,0,34402,34938,34938,536,bigdata_main_node_25
trace,34458,485,2,49060_1,sim,0,34458,34943,34943,485,bigdata_main_node_25
trace,34392,568,2,48964_1,sim,0,34392,34960,34960,568,bigdata_main_node_24
trace,34404,565,2,48982_1,sim,0,34404,34969,34969,565,bigdata_main_node_25
trace,34223,750,2,48750_1,sim,0,34223,34973,34973,750,bigdata_main_node_19
trace,34393,580,2,48964_2,sim,0,34393,34973,34973,580,bigdata_main_node_24
trace,34407,568,2,48982_2,sim,0,34407,34975,34975,568,bigdata_main_node_25
trace,34384,596,2,48958_1,sim,0,34384,34980,34980,596,bigdata_main_node_23
trace,34384,596,2,48958_2,sim,0,34384,34980,34980,596,bigdata_main_node_23
trace,33486,1504,2,47754_1,sim,0,33486,34990,34990,1504,bigdata_main_node_14
trace,34189,808,2,48643_1,sim,0,34189,34997,34997,808,bigdata_main_node_08
trace,34201,797,2,48651_1,sim,0,34201,34998,34998,797,bigdata_main_node_04
trace,34437,566,2,49058_1,sim,0,34437,35003,35003,566,bigdata_main_node_05
trace,34240,770,2,48769_1,sim,0,34240,35010,35010,770,bigdata_main_node_19
trace,34237,775,2,48763_1,sim,0,34237,35012,35012,775,bigdata_main_node_19
trace,34449,565,2,49058_2,sim,0,34449,35014,35014,565,bigdata_main_node_25
trace,34200,816,2,48649_1,sim,0,34200,35016,35016,816,bigdata_main_node_12
trace,34242,786,2,48793_1,sim,0,34242,35028,35028,786,bigdata_main_node_20
trace,34395,635,2,48972_1,sim,0,34395,35030,35030,635,bigdata_main_node_25
trace,34388,643,2,48972_2,sim,0,34388,35031,35031,643,bigdata_main_node_24
trace,34297,736,2,48859_1,sim,0,34297,35033,35033,736,bigdata_main_node_21
trace,34244,791,2,48798_1,sim,0,34244,35035,35035,791,bigdata_main_node_20
trace,34220,824,2,48739_1,sim,0,34220,35044,35044,824,bigdata_main_node_17
trace,34259,787,2,48819_1,sim,0,34259,35046,35046,787,bigdata_main_node_21
trace,34219,829,2,48723_1,sim,0,34219,35048,35048,829,bigdata_main_node_17
trace,34387,661,2,48974_2,sim,0,34387,35048,35048,661,bigdata_main_node_24
trace,34266,784,2,48830_1,sim,0,34266,35050,35050,784,bigdata_main_node_21
trace,34206,846,2,48662_1,sim,0,34206,35052,35052,846,bigdata_main_node_12
trace,34218,834,2,48713_1,sim,0,34218,35052,35052,834,bigdata_main_node_17
trace,34240,812,2,48782_1,sim,0,34240,35052,35052,812,bigdata_main_node_20
trace,34395,657,2,48974_1,sim,0,34395,35052,35052,657,bigdata_main_node_25
trace,34207,846,2,48667_1,sim,0,34207,35053,35053,846,bigdata_main_node_12
trace,34223,831,2,48747_1,sim,0,34223,35054,35054,831,bigdata_main_node_19
trace,34189,867,2,48641_1,sim,0,34189,35056,35056,867,bigdata_main_node_14
trace,34207,851,2,48670_1,sim,0,34207,35058,35058,851,bigdata_main_node_12
trace,34210,848,2,48681_1,sim,0,34210,35058,35058,848,bigdata_main_node_16
trace,34189,871,2,48635_1,sim,0,34189,35060,35060,871,bigdata_main_node_13
trace,34241,822,2,48787_1,sim,0,34241,35063,35063,822,bigdata_main_node_20
trace,34240,824,2,48771_1,sim,0,34240,35064,35064,824,bigdata_main_node_19
trace,34219,846,2,48731_1,sim,0,34219,35065,35065,846,bigdata_main_node_17
trace,34219,847,2,48718_1,sim,0,34219,35066,35066,847,bigdata_main_node_17
trace,34197,870,2,48646_1,sim,0,34197,35067,35067,870,bigdata_main_node_12
trace,34488,581,2,49148_1,sim,0,34488,35069,35069,581,bigdata_main_node_26
trace,34198,876,2,48627_1,sim,0,34198,35074,35074,876,bigdata_main_node_12
trace,34203,872,2,48691_1,sim,0,34203,35075,35075,872,bigdata_main_node_12
trace,34237,840,2,48801_1,sim,0,34237,35077,35077,840,bigdata_main_node_19
trace,34494,583,2,49148_2,sim,0,34494,35077,35077,583,bigdata_main_node_26
trace,34508,571,2,49153_1,sim,0,34508,35079,35079,571,bigdata_main_node_05
trace,34848,233,2,49712_1,sim,0,34848,35081,35081,233,bigdata_main_node_21
trace,34244,838,2,48795_1,sim,0,34244,35082,35082,838,bigdata_main_node_20
trace,34197,887,2,48630_1,sim,0,34197,35084,35084,887,bigdata_main_node_08
trace,34252,833,2,48825_1,sim,0,34252,35085,35085,833,bigdata_main_node_20
trace,34207,881,2,48675_1,sim,0,34207,35088,35088,881,bigdata_main_node_16
trace,34219,873,2,48734_1,sim,0,34219,35092,35092,873,bigdata_main_node_17
trace,27724,7369,2,41561_1,sim,0,27724,35093,35093,7369,bigdata_main_node_15
trace,34221,872,2,48742_1,sim,0,34221,35093,35093,872,bigdata_main_node_19
trace,34221,872,2,48745_1,sim,0,34221,35093,35093,872,bigdata_main_node_19
trace,34219,876,2,48729_1,sim,0,34219,35095,35095,876,bigdata_main_node_17
trace,34238,858,2,48766_1,sim,0,34238,35096,35096,858,bigdata_main_node_19
trace,34242,855,2,48790_1,sim,0,34242,35097,35097,855,bigdata_main_node_20
trace,34198,900,2,48659_1,sim,0,34198,35098,35098,900,bigdata_main_node_12
trace,34240,859,2,48777_1,sim,0,34240,35099,35099,859,bigdata_main_node_19
trace,34207,895,2,48678_1,sim,0,34207,35102,35102,895,bigdata_main_node_16
trace,34335,775,2,48905_1,sim,0,34335,35110,35110,775,bigdata_main_node_22
trace,34259,855,2,48822_1,sim,0,34259,35114,35114,855,bigdata_main_node_21
trace,34255,864,2,48814_1,sim,0,34255,35119,35119,864,bigdata_main_node_21
trace,34216,906,2,48697_1,sim,0,34216,35122,35122,906,bigdata_main_node_17
trace,33882,1241,2,48271_4,sim,0,33882,35123,35123,1241,bigdata_main_node_07
trace,34207,918,2,48705_1,sim,0,34207,35125,35125,918,bigdata_main_node_16
trace,33890,1239,2,48271_1,sim,0,33890,35129,35129,1239,bigdata_main_node_18
trace,34630,499,2,49356_1,sim,0,34630,35129,35129,499,bigdata_main_node_07
trace,33890,1240,2,48271_2,sim,0,33890,35130,35130,1240,bigdata_main_node_18
trace,34388,742,2,48977_1,sim,0,34388,35130,35130,742,bigdata_main_node_24
trace,34396,735,2,48977_2,sim,0,34396,35131,35131,735,bigdata_main_node_25
trace,33891,1241,2,48271_3,sim,0,33891,35132,35132,1241,bigdata_main_node_18
trace,34335,798,2,48908_1,sim,0,34335,35133,35133,798,bigdata_main_node_22
trace,34612,525,2,49319_1,sim,0,34612,35137,35137,525,bigdata_main_node_03
trace,34206,933,2,48665_1,sim,0,34206,35139,35139,933,bigdata_main_node_12
trace,34215,930,2,48702_1,sim,0,34215,35145,35145,930,bigdata_main_node_16
trace,34240,908,2,48785_1,sim,0,34240,35148,35148,908,bigdata_main_node_20
trace,34211,941,2,48686_1,sim,0,34211,35152,35152,941,bigdata_main_node_16
trace,34215,938,2,48699_1,sim,0,34215,35153,35153,938,bigdata_main_node_16
trace,34240,913,2,48779_1,sim,0,34240,35153,35153,913,bigdata_main_node_20
trace,34626,527,2,49351_1,sim,0,34626,35153,35153,527,bigdata_main_node_03
trace,34215,939,2,48710_1,sim,0,34215,35154,35154,939,bigdata_main_node_16
trace,34472,682,2,49132_2,sim,0,34472,35154,35154,682,bigdata_main_node_26
trace,34317,840,2,48870_1,sim,0,34317,35157,35157,840,bigdata_main_node_22
trace,34314,844,2,48865_1,sim,0,34314,35158,35158,844,bigdata_main_node_22
trace,34472,691,2,49132_1,sim,0,34472,35163,35163,691,bigdata_main_node_26
trace,34589,577,2,49252_1,sim,0,34589,35166,35166,577,bigdata_main_node_03
trace,34211,956,2,48689_1,sim,0,34211,35167,35167,956,bigdata_main_node_16
trace,34335,835,2,48911_1,sim,0,34335,35170,35170,835,bigdata_main_node_22
trace,34611,560,2,49322_1,sim,0,34611,35171,35171,560,bigdata_main_node_05
trace,34465,708,2,49080_1,sim,0,34465,35173,35173,708,bigdata_main_node_26
trace,34384,790,2,48961_1,sim,0,34384,35174,35174,790,bigdata_main_node_24
trace,34385,789,2,48961_2,sim,0,34385,35174,35174,789,bigdata_main_node_24
trace,34240,938,2,48774_1,sim,0,34240,35178,35178,938,bigdata_main_node_19
trace,34220,965,2,48726_1,sim,0,34220,35185,35185,965,bigdata_main_node_17
trace,34622,563,2,49331_1,sim,0,34622,35185,35185,563,bigdata_main_node_14
trace,34190,996,2,48633_1,sim,0,34190,35186,35186,996,bigdata_main_node_08
trace,34218,968,2,48721_1,sim,0,34218,35186,35186,968,bigdata_main_node_17
trace,34245,942,2,48803_1,sim,0,34245,35187,35187,942,bigdata_main_node_20
trace,34282,905,2,48853_1,sim,0,34282,35187,35187,905,bigdata_main_node_21
trace,34211,979,2,48683_1,sim,0,34211,35190,35190,979,bigdata_main_node_16
trace,34219,972,2,48715_1,sim,0,34219,35191,35191,972,bigdata_main_node_17
trace,34206,986,2,48657_1,sim,0,34206,35192,35192,986,bigdata_main_node_12
trace,34624,579,2,49333_1,sim,0,34624,35203,35203,579,bigdata_main_node_03
trace,34254,958,2,48811_1,sim,0,34254,35212,35212,958,bigdata_main_node_21
trace,34335,878,2,48913_1,sim,0,34335,35213,35213,878,bigdata_main_node_22
trace,34207,1007,2,48673_1,sim,0,34207,35214,35214,1007,bigdata_main_node_12
trace,34224,990,2,48753_1,sim,0,34224,35214,35214,990,bigdata_main_node_19
trace,34190,1034,2,48638_1,sim,0,34190,35224,35224,1034,bigdata_main_node_08
trace,34267,960,2,48833_1,sim,0,34267,35227,35227,960,bigdata_main_node_21
trace,34219,1011,2,48737_1,sim,0,34219,35230,35230,1011,bigdata_main_node_17
trace,34778,416,2,49649_1,sim,0,34817,35233,35233,416,bigdata_main_node_14
trace,34462,778,2,49063_1,sim,0,34462,35240,35240,778,bigdata_main_node_25
trace,34300,941,2,48861_1,sim,0,34300,35241,35241,941,bigdata_main_node_21
trace,34245,1000,2,48806_1,sim,0,34245,35245,35245,1000,bigdata_main_node_20
trace,34464,782,2,49063_2,sim,0,34464,35246,35246,782,bigdata_main_node_26
trace,34314,936,2,48868_1,sim,0,34314,35250,35250,936,bigdata_main_node_22
trace,34891,363,2,49770_1,sim,0,34891,35254,35254,363,bigdata_main_node_07
trace,34214,1050,2,48694_1,sim,0,34214,35264,35264,1050,bigdata_main_node_16
trace,34603,661,2,49324_1,sim,0,34603,35264,35264,661,bigdata_main_node_02
trace,34700,545,2,49421_1,sim,0,34720,35265,35265,545,bigdata_main_node_21
trace,34896,371,2,49770_2,sim,0,34896,35267,35267,371,bigdata_main_node_09
trace,34709,493,2,49433_1,sim,0,34781,35274,35274,493,bigdata_main_node_23
trace,34554,722,2,49204_1,sim,0,34554,35276,35276,722,bigdata_main_node_08
trace,34317,960,2,48873_1,sim,0,34317,35277,35277,960,bigdata_main_node_22
trace,33992,1286,2,48360_2,sim,0,33992,35278,35278,1286,bigdata_main_node_09
trace,33992,1287,2,48360_1,sim,0,33992,35279,35279,1287,bigdata_main_node_15
trace,33992,1287,2,48360_3,sim,0,33992,35279,35279,1287,bigdata_main_node_09
trace,34546,734,2,49204_2,sim,0,34546,35280,35280,734,bigdata_main_node_08
trace,34571,712,2,49227_2,sim,0,34571,35283,35283,712,bigdata_main_node_26
trace,34215,1069,2,48707_1,sim,0,34215,35284,35284,1069,bigdata_main_node_16
trace,34571,713,2,49227_1,sim,0,34571,35284,35284,713,bigdata_main_node_26
trace,35094,192,2,49872_1,sim,0,35094,35286,35286,192,bigdata_main_node_17
trace,35089,198,2,49872_3,sim,0,35089,35287,35287,198,bigdata_main_node_26
trace,35094,193,2,49872_2,sim,0,35094,35287,35287,193,bigdata_main_node_15
trace,35096,191,2,49877_3,sim,0,35096,35287,35287,191,bigdata_main_node_15
trace,35096,192,2,49872_4,sim,0,35096,35288,35288,192,bigdata_main_node_17
trace,35096,192,2,49877_1,sim,0,35096,35288,35288,192,bigdata_main_node_15
trace,35097,192,2,49882_2,sim,0,35097,35289,35289,192,bigdata_main_node_14
trace,35088,204,2,49877_4,sim,0,35088,35292,35292,204,bigdata_main_node_16
trace,35088,205,2,49882_1,sim,0,35088,35293,35293,205,bigdata_main_node_21
trace,35097,200,2,49877_2,sim,0,35097,35297,35297,200,bigdata_main_node_15
trace,35098,207,2,49882_3,sim,0,35098,35305,35305,207,bigdata_main_node_12
trace,35100,209,2,49882_4,sim,0,35100,35309,35309,209,bigdata_main_node_14
trace,34504,810,2,49150_1,sim,0,34504,35314,35314,810,bigdata_main_node_26
trace,34875,442,2,49762_1,sim,0,34875,35317,35317,442,bigdata_main_node_03
trace,34324,1003,2,48895_1,sim,0,34324,35327,35327,1003,bigdata_main_node_05
trace,34880,448,2,49762_2,sim,0,34880,35328,35328,448,bigdata_main_node_05
trace,34633,709,2,49359_1,sim,0,34633,35342,35342,709,bigdata_main_node_14
trace,34711,601,2,49423_1,sim,0,34743,35344,35344,601,bigdata_main_node_22
trace,34806,530,2,49677_1,sim,0,34823,35353,35353,530,bigdata_main_node_04
trace,34816,531,2,49677_2,sim,0,34823,35354,35354,531,bigdata_main_node_15
trace,34253,1113,2,48809_1,sim,0,34253,35366,35366,1113,bigdata_main_node_20
trace,34613,758,2,49327_1,sim,0,34613,35371,35371,758,bigdata_main_node_03
trace,34335,1037,2,48897_1,sim,0,34335,35372,35372,1037,bigdata_main_node_22
trace,34625,749,2,49354_1,sim,0,34625,35374,35374,749,bigdata_main_node_03
trace,34649,738,2,49379_1,sim,0,34649,35387,35387,738,bigdata_main_node_07
trace,33978,1429,2,48358_1,sim,0,33978,35407,35407,1429,bigdata_main_node_09
trace,35239,189,2,50010_1,sim,0,35239,35428,35428,189,bigdata_main_node_07
trace,35025,414,2,49812_2,sim,0,35025,35439,35439,414,bigdata_main_node_05
trace,34664,780,2,49384_1,sim,0,34664,35444,35444,780,bigdata_main_node_07
trace,35189,256,2,49950_1,sim,0,35189,35445,35445,256,bigdata_main_node_05
trace,33855,1596,2,48250_1,sim,0,33855,35451,35451,1596,bigdata_main_node_03
trace,35031,420,2,49812_1,sim,0,35031,35451,35451,420,bigdata_main_node_12
trace,35249,204,2,50035_1,sim,0,35249,35453,35453,204,bigdata_main_node_12
trace,35273,186,2,50109_1,sim,0,35273,35459,35459,186,bigdata_main_node_09
trace,35000,461,2,49810_1,sim,0,35000,35461,35461,461,bigdata_main_node_04
trace,34719,671,2,49497_1,sim,0,34794,35465,35465,671,bigdata_main_node_24
trace,35263,208,2,50072_1,sim,0,35263,35471,35471,208,bigdata_main_node_07
trace,35001,471,2,49810_2,sim,0,35001,35472,35472,471,bigdata_main_node_08
trace,35065,412,2,49841_1,sim,0,35065,35477,35477,412,bigdata_main_node_21
trace,34973,505,2,49804_2,sim,0,34973,35478,35478,505,bigdata_main_node_02
trace,34254,1232,2,48817_1,sim,0,34254,35486,35486,1232,bigdata_main_node_21
trace,34976,515,2,49804_1,sim,0,34976,35491,35491,515,bigdata_main_node_09
trace,34708,722,2,49435_1,sim,0,34786,35508,35508,722,bigdata_main_node_22
trace,35050,463,2,49815_2,sim,0,35050,35513,35513,463,bigdata_main_node_17
trace,35052,462,2,49815_1,sim,0,35052,35514,35514,462,bigdata_main_node_12
trace,35263,263,2,50077_1,sim,0,35263,35526,35526,263,bigdata_main_node_12
trace,35054,473,2,49818_1,sim,0,35054,35527,35527,473,bigdata_main_node_12
trace,35311,216,2,50156_1,sim,0,35311,35527,35527,216,bigdata_main_node_12
trace,35059,473,2,49818_2,sim,0,35059,35532,35532,473,bigdata_main_node_12
trace,35240,295,2,50017_1,sim,0,35240,35535,35535,295,bigdata_main_node_08
trace,34700,768,2,49426_1,sim,0,34772,35540,35540,768,bigdata_main_node_12
trace,35226,324,2,50005_1,sim,0,35226,35550,35550,324,bigdata_main_node_03
trace,35240,323,2,50019_1,sim,0,35240,35563,35563,323,bigdata_main_node_08
trace,34791,784,2,49646_1,sim,0,34797,35581,35581,784,bigdata_main_node_23
trace,35065,517,2,49843_1,sim,0,35065,35582,35582,517,bigdata_main_node_21
trace,34042,1547,2,48447_1,sim,0,34042,35589,35589,1547,bigdata_main_node_04
trace,35239,351,2,50022_1,sim,0,35239,35590,35590,351,bigdata_main_node_07
trace,34791,784,2,49646_2,sim,0,34809,35593,35593,784,bigdata_main_node_24
trace,35264,341,2,50080_1,sim,0,35264,35605,35605,341,bigdata_main_node_02
trace,35263,358,2,50082_1,sim,0,35263,35621,35621,358,bigdata_main_node_12
trace,35091,539,2,49864_1,sim,0,35091,35630,35630,539,bigdata_main_node_12
trace,33079,2556,2,47253_1,sim,0,33079,35635,35635,2556,bigdata_main_node_15
trace,33079,2556,2,47253_2,sim,0,33079,35635,35635,2556,bigdata_main_node_15
trace,33079,2556,2,47253_3,sim,0,33079,35635,35635,2556,bigdata_main_node_04
trace,35059,583,2,49820_1,sim,0,35059,35642,35642,583,bigdata_main_node_16
trace,35063,585,2,49820_2,sim,0,35063,35648,35648,585,bigdata_main_node_11
trace,35065,586,2,49846_1,sim,0,35065,35651,35651,586,bigdata_main_node_15
trace,34332,1324,2,48900_1,sim,0,34332,35656,35656,1324,bigdata_main_node_05
trace,35091,573,2,49866_1,sim,0,35091,35664,35664,573,bigdata_main_node_12
trace,35345,333,2,50173_1,sim,0,35345,35678,35678,333,bigdata_main_node_03
trace,35443,278,2,50428_1,sim,0,35443,35721,35721,278,bigdata_main_node_07
trace,33817,1908,2,48164_1,sim,0,33817,35725,35725,1908,bigdata_main_node_04
trace,35443,289,2,50425_1,sim,0,35443,35732,35732,289,bigdata_main_node_04
trace,35443,289,2,50425_3,sim,0,35443,35732,35732,289,bigdata_main_node_03
trace,35444,288,2,50425_4,sim,0,35444,35732,35732,288,bigdata_main_node_07
trace,35460,274,2,50477_2,sim,0,35460,35734,35734,274,bigdata_main_node_03
trace,35469,268,2,50477_3,sim,0,35469,35737,35737,268,bigdata_main_node_04
trace,35470,267,2,50477_1,sim,0,35470,35737,35737,267,bigdata_main_node_07
trace,35471,266,2,50477_4,sim,0,35471,35737,35737,266,bigdata_main_node_07
trace,35471,268,2,50482_1,sim,0,35471,35739,35739,268,bigdata_main_node_08
trace,35473,266,2,50482_4,sim,0,35473,35739,35739,266,bigdata_main_node_12
trace,35473,267,2,50482_3,sim,0,35473,35740,35740,267,bigdata_main_node_08
trace,35473,268,2,50482_2,sim,0,35473,35741,35741,268,bigdata_main_node_08
trace,35475,266,2,50487_3,sim,0,35475,35741,35741,266,bigdata_main_node_18
trace,35473,269,2,50487_1,sim,0,35473,35742,35742,269,bigdata_main_node_12
trace,35476,266,2,50487_2,sim,0,35476,35742,35742,266,bigdata_main_node_18
trace,35443,300,2,50425_2,sim,0,35443,35743,35743,300,bigdata_main_node_03
trace,35475,271,2,50487_4,sim,0,35475,35746,35746,271,bigdata_main_node_18
trace,34660,1103,2,49387_1,sim,0,34660,35763,35763,1103,bigdata_main_node_07
trace,34667,1199,2,49390_1,sim,0,34667,35866,35866,1199,bigdata_main_node_07
