timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_submitted,jobs_waiting,jobs_running,jobs_completed,jobs_failed
16262,26,26,9,1,624,624,206,4,1752,0,103,1647,2
16263,26,26,9,1,624,624,207,4,1753,0,104,1647,2
16278,26,26,9,1,624,624,208,4,1753,0,104,1647,2
16289,26,26,9,1,624,624,208,4,1753,0,104,1647,2
16295,26,26,9,1,624,624,210,4,1754,0,105,1647,2
16307,26,26,9,1,624,624,214,4,1756,0,107,1647,2
16318,26,26,9,1,624,624,212,4,1756,0,105,1649,2
16330,26,26,9,1,624,624,210,4,1768,0,105,1649,2
16341,26,26,11,1,624,624,241,4,1772,0,118,1652,2
16352,26,26,10,1,624,624,236,4,1772,0,118,1652,2
16361,26,26,10,1,624,624,232,4,1773,0,115,1655,2
16372,26,26,11,1,624,624,250,4,1782,0,125,1655,2
16389,26,26,11,1,624,624,258,4,1788,0,129,1655,2
16397,26,26,12,1,624,624,265,4,1791,0,131,1655,2
16411,26,26,12,1,624,624,278,4,1804,0,140,1657,2
16424,26,26,13,1,624,624,300,4,1813,0,150,1657,2
16435,26,26,14,1,624,624,314,4,1817,0,157,1658,2
16450,26,26,14,1,624,624,314,4,1817,0,157,1658,2
16464,26,26,14,1,624,624,314,4,1817,0,157,1658,2
16483,26,26,14,1,624,624,314,4,1817,0,157,1658,2
16517,26,26,14,1,624,624,314,4,1817,0,157,1658,2
16524,26,26,14,1,624,624,316,4,1819,0,158,1659,2
16541,26,26,14,1,624,624,315,4,1819,0,156,1661,2
16552,26,26,14,1,624,624,313,4,1821,0,157,1661,2
16577,26,26,14,1,624,624,325,4,1827,0,164,1661,2
16582,26,26,14,1,624,624,332,4,1831,0,165,1662,2
16620,26,26,14,1,624,624,333,4,1832,0,167,1663,2
16641,26,26,14,1,624,624,334,4,1832,0,166,1664,2
16644,26,26,14,1,624,624,331,4,1832,0,164,1665,2
16649,26,26,14,1,624,624,328,4,1832,0,157,1672,2
16652,26,26,13,1,624,624,304,4,1833,0,137,1694,2
16655,26,26,11,1,624,624,264,4,1833,0,127,1704,2
16672,26,26,11,1,624,624,242,4,1833,0,121,1710,2
16682,26,26,10,1,624,624,240,4,1833,0,120,1711,2
16692,26,26,10,1,624,624,227,4,1835,0,109,1720,2
16705,26,26,9,1,624,624,208,4,1836,0,103,1730,2
16711,26,26,9,1,624,624,213,4,1839,0,106,1730,2
16727,26,26,9,1,624,624,212,4,1840,0,106,1731,2
16751,26,26,9,1,624,624,213,4,1841,0,104,1733,2
16755,26,26,9,1,624,624,210,4,1842,0,105,1734,2
16759,26,26,9,1,624,624,210,4,1843,0,104,1736,2
16769,26,26,9,1,624,624,210,4,1843,0,105,1736,2
16779,26,26,9,1,624,624,210,4,1843,0,103,1738,2
16800,26,26,9,1,624,624,205,4,1843,0,102,1739,2
16825,26,26,9,1,624,624,200,4,1844,0,100,1742,2
16832,26,26,9,1,624,624,198,4,1844,0,98,1744,2
16843,26,26,9,1,624,624,194,4,1845,0,97,1745,2
16850,26,26,9,1,624,624,196,4,1845,0,98,1745,2
16854,26,26,9,1,624,624,194,4,1846,0,97,1747,2
16888,26,26,9,1,624,624,194,4,1851,0,97,1748,2
16897,26,26,9,1,624,624,202,4,1852,0,100,1749,2
16900,26,26,9,1,624,624,202,4,1852,0,101,1749,2
16916,26,26,9,1,624,624,202,4,1857,0,102,1749,2
16921,26,26,9,1,624,624,213,4,1859,0,106,1751,2
16936,26,26,11,1,624,624,242,4,1875,0,121,1751,2
16956,26,26,11,1,624,624,244,4,1875,0,122,1751,2
16968,26,26,11,1,624,624,241,4,1875,0,120,1753,2
16973,26,26,10,1,624,624,240,4,1875,0,120,1753,2
16994,26,26,10,1,624,624,235,4,1876,0,118,1756,2
17004,26,26,10,1,624,624,233,4,1877,0,117,1758,2
17019,26,26,10,1,624,624,232,4,1878,0,116,1759,2
17033,26,26,10,1,624,624,234,4,1878,0,117,1759,2
17046,26,26,10,1,624,624,232,4,1879,0,116,1760,2
17053,26,26,10,1,624,624,230,4,1879,0,115,1762,2
17066,26,26,10,1,624,624,230,4,1879,0,111,1766,2
17091,26,26,10,1,624,624,222,4,1879,0,111,1766,2
17100,26,26,10,1,624,624,225,4,1886,0,111,1767,2
17109,26,26,10,1,624,624,232,4,1886,0,117,1767,2
17113,26,26,10,1,624,624,234,4,1887,0,117,1768,2
17127,26,26,10,1,624,624,234,4,1887,0,116,1768,2
17144,26,26,10,1,624,624,232,4,1887,0,115,1770,2
17154,26,26,10,1,624,624,230,4,1887,0,110,1771,2
17159,26,26,10,1,624,624,218,4,1888,0,109,1776,2
17170,26,26,10,1,624,624,217,4,1888,0,108,1777,2
17175,26,26,10,1,624,624,221,4,1894,0,108,1780,2
17182,26,26,9,1,624,624,206,4,1894,0,102,1790,2
17200,26,26,9,1,624,624,197,4,1894,0,98,1794,2
17208,26,26,9,1,624,624,196,4,1894,0,98,1794,2
17214,26,26,9,1,624,624,196,4,1894,0,96,1795,2
17232,26,26,8,1,624,624,188,4,1894,0,93,1799,2
17237,26,26,8,1,624,624,180,4,1894,0,90,1802,2
17256,26,26,8,1,624,624,180,4,1894,0,90,1802,2
17260,26,26,8,1,624,624,180,4,1894,0,90,1802,2
17271,26,26,8,1,624,624,176,4,1894,0,88,1804,2
17281,26,26,8,1,624,624,170,4,1894,0,85,1807,2
17301,26,26,8,1,624,624,172,4,1896,0,85,1808,2
17308,26,26,8,1,624,624,172,4,1899,0,86,1809,2
17316,26,26,8,1,624,624,170,4,1899,0,85,1812,2
17326,26,26,7,1,624,624,168,4,1902,0,84,1815,2
17336,26,26,7,1,624,624,168,4,1902,0,84,1816,2
17348,26,26,7,1,624,624,168,4,1902,0,83,1817,2
17359,26,26,7,1,624,624,166,4,1902,0,83,1817,2
17373,26,26,7,1,624,624,164,4,1902,0,81,1819,2
17385,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17398,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17409,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17416,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17427,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17438,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17450,26,26,7,1,624,624,162,4,1902,0,81,1819,2
17461,26,26,7,1,624,624,160,4,1902,0,80,1820,2
17473,26,26,7,1,624,624,156,4,1902,0,78,1822,2
17483,26,26,7,1,624,624,154,4,1902,0,77,1823,2
17495,26,26,7,1,624,624,152,4,1902,0,76,1824,2
17504,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17514,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17524,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17535,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17546,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17557,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17567,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17578,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17589,26,26,7,1,624,624,146,4,1902,0,73,1827,2
17601,26,26,7,1,624,624,147,4,1904,0,73,1827,2
17611,26,26,7,1,624,624,157,4,1909,0,78,1827,2
17623,26,26,7,1,624,624,163,4,1915,0,82,1827,2
17632,26,26,8,1,624,624,174,4,1916,0,87,1827,2
17643,26,26,8,1,624,624,172,4,1916,0,86,1828,2
17654,26,26,8,1,624,624,174,4,1917,0,87,1828,2
17667,26,26,8,1,624,624,192,4,1927,0,96,1829,2
17679,26,26,9,1,624,624,194,4,1929,0,97,1829,2
17689,26,26,9,1,624,624,196,4,1929,0,98,1829,2
17702,26,26,9,1,624,624,198,4,1932,0,98,1829,2
17720,26,26,9,1,624,624,206,4,1934,0,103,1829,2
17732,26,26,9,1,624,624,204,4,1934,0,102,1830,2
17736,26,26,9,1,624,624,206,4,1936,0,102,1830,2
17756,26,26,9,1,624,624,203,4,1936,0,101,1833,2
17772,26,26,9,1,624,624,206,4,1938,0,103,1833,2
17786,26,26,9,1,624,624,206,4,1938,0,103,1833,2
17811,26,26,9,1,624,624,206,4,1938,0,103,1833,2
17818,26,26,9,1,624,624,206,4,1938,0,103,1833,2
17827,26,26,10,1,624,624,217,4,1949,0,112,1833,2
17849,26,26,10,1,624,624,228,4,1949,0,114,1833,2
17865,26,26,10,1,624,624,229,4,1951,0,115,1833,2
17883,26,26,12,1,624,624,268,4,1971,0,136,1833,2
17910,26,26,13,1,624,624,295,4,1985,0,147,1835,2
17958,26,26,13,1,624,624,312,4,1995,0,155,1835,2
17973,26,26,14,1,624,624,316,4,1996,0,154,1837,2
17976,26,26,13,1,624,624,304,4,1996,0,150,1844,2
18046,26,26,13,1,624,624,301,4,2001,0,151,1846,2
18090,26,26,14,1,624,624,332,4,2022,0,170,1847,2
18124,26,26,15,1,624,624,346,4,2025,0,176,1849,2
18134,26,26,15,1,624,624,350,4,2030,0,175,1853,2
18140,26,26,15,1,624,624,347,4,2030,0,172,1856,2
18170,26,26,15,1,624,624,352,4,2036,0,175,1859,2
18175,26,26,15,1,624,624,348,4,2037,0,174,1861,2
18207,26,26,15,1,624,624,347,4,2037,0,173,1862,2
18220,26,26,15,1,624,624,346,4,2037,0,172,1863,2
18240,26,26,15,1,624,624,345,4,2040,0,172,1864,2
18259,26,26,15,1,624,624,342,4,2040,0,171,1867,2
18284,26,26,15,1,624,624,340,4,2044,0,170,1870,2
18293,26,26,15,1,624,624,343,4,2044,0,171,1870,2
18323,26,26,15,1,624,624,352,4,2049,0,176,1870,2
18324,26,26,16,1,624,624,380,4,2069,0,190,1877,2
18343,26,26,18,1,624,624,411,4,2091,0,204,1883,2
18399,26,26,18,1,624,624,410,4,2093,0,204,1885,2
18438,26,26,16,1,624,624,375,4,2097,0,186,1907,2
18530,26,26,16,1,624,624,377,4,2105,0,190,1913,2
18562,26,26,16,1,624,624,378,4,2112,0,189,1921,2
18563,26,26,16,1,624,624,374,4,2117,0,188,1927,2
18617,26,26,16,1,624,624,381,4,2126,0,185,1939,2
18713,26,26,16,1,624,624,369,4,2131,0,183,1946,2
18758,26,26,16,1,624,624,369,4,2137,0,186,1951,2
18760,26,26,17,1,624,624,386,4,2148,0,186,1957,2
18830,26,26,17,1,624,624,385,4,2149,0,186,1962,2
18850,26,26,17,1,624,624,389,4,2165,0,192,1970,2
18885,26,26,17,1,624,624,385,4,2167,0,190,1974,2
18920,26,26,17,1,624,624,401,4,2187,0,199,1985,2
19021,26,26,16,1,624,624,382,4,2188,0,190,1996,2
19114,26,26,16,1,624,624,371,4,2197,0,184,2011,2
19174,26,26,15,1,624,624,348,4,2198,0,174,2022,2
19263,26,26,15,1,624,624,351,4,2210,0,175,2033,2
19264,26,26,15,1,624,624,354,4,2209,0,177,2030,2
19290,26,26,15,1,624,624,348,4,2210,0,173,2035,2
19291,26,26,15,1,624,624,350,4,2216,0,175,2037,2
19339,26,26,16,1,624,624,364,4,2225,0,183,2041,2
19341,26,26,16,1,624,624,370,4,2231,0,185,2044,2
19368,26,26,16,1,624,624,370,4,2231,0,185,2044,2
19373,26,26,16,1,624,624,370,4,2235,0,185,2044,2
19378,26,26,16,1,624,624,375,4,2236,0,187,2045,2
19397,26,26,16,1,624,624,377,4,2236,0,186,2048,2
19409,26,26,16,1,624,624,374,4,2238,0,186,2050,2
19436,26,26,16,1,624,624,362,4,2238,0,181,2055,2
19475,26,26,15,1,624,624,359,4,2238,0,176,2057,2
19481,26,26,15,1,624,624,348,4,2238,0,172,2064,2
19501,26,26,15,1,624,624,344,4,2238,0,172,2064,2
19548,26,26,14,1,624,624,335,4,2239,0,167,2069,2
19557,26,26,14,1,624,624,335,4,2239,0,167,2070,2
19581,26,26,14,1,624,624,336,4,2246,0,170,2072,2
19594,26,26,15,1,624,624,342,4,2246,0,174,2074,2
19609,26,26,16,1,624,624,363,4,2262,0,181,2078,2
19631,26,26,16,1,624,624,362,4,2263,0,183,2080,2
19640,26,26,15,1,624,624,360,4,2273,0,179,2085,2
19691,26,26,16,1,624,624,370,4,2275,0,188,2085,2
19693,26,26,16,1,624,624,378,4,2277,0,189,2086,2
19715,26,26,17,1,624,624,394,4,2285,0,197,2086,2
19735,26,26,17,1,624,624,398,4,2289,0,201,2086,2
19780,26,26,17,1,624,624,402,4,2292,0,202,2088,2
19797,26,26,17,1,624,624,406,4,2293,0,203,2088,2
19823,26,26,17,1,624,624,406,4,2293,0,201,2089,2
19826,26,26,17,1,624,624,399,4,2295,0,199,2093,2
19837,26,26,17,1,624,624,400,4,2297,0,199,2096,2
19868,26,26,17,1,624,624,398,4,2297,0,198,2097,2
19879,26,26,17,1,624,624,396,4,2297,0,196,2097,2
19919,26,26,17,1,624,624,389,4,2297,0,193,2101,2
19947,26,26,15,1,624,624,352,4,2302,0,177,2123,2
19954,26,26,15,1,624,624,355,4,2305,0,179,2123,2
19989,26,26,16,1,624,624,362,4,2313,0,182,2129,2
20005,26,26,16,1,624,624,363,4,2313,0,180,2131,2
20016,26,26,15,1,624,624,360,4,2313,0,178,2131,2
20018,26,26,15,1,624,624,357,4,2315,0,178,2135,2
20040,26,26,15,1,624,624,354,4,2316,0,177,2137,2
20051,26,26,15,1,624,624,354,4,2316,0,177,2137,2
20094,26,26,15,1,624,624,352,4,2316,0,176,2138,2
20126,26,26,15,1,624,624,359,4,2321,0,179,2140,2
20165,26,26,16,1,624,624,372,4,2331,0,186,2143,2
20197,26,26,16,1,624,624,374,4,2333,0,187,2144,2
20211,26,26,16,1,624,624,374,4,2334,0,187,2145,2
20221,26,26,16,1,624,624,374,4,2334,0,187,2145,2
20240,26,26,16,1,624,624,379,4,2338,0,190,2145,2
20245,26,26,16,1,624,624,384,4,2341,0,193,2146,2
20247,26,26,17,1,624,624,386,4,2341,0,193,2146,2
20263,26,26,17,1,624,624,386,4,2342,0,193,2147,2
20264,26,26,17,1,624,624,387,4,2343,0,193,2148,2
20283,26,26,17,1,624,624,386,4,2351,0,193,2148,2
20284,26,26,17,1,624,624,399,4,2351,0,201,2148,2
20288,26,26,17,1,624,624,404,4,2352,0,202,2148,2
20294,26,26,17,1,624,624,403,4,2354,0,202,2149,2
20317,26,26,17,1,624,624,402,4,2354,0,201,2151,2
20336,26,26,17,1,624,624,400,4,2354,0,200,2152,2
20340,26,26,17,1,624,624,400,4,2355,0,200,2153,2
20356,26,26,17,1,624,624,398,4,2355,0,199,2154,2
20367,26,26,17,1,624,624,396,4,2356,0,195,2159,2
20386,26,26,17,1,624,624,388,4,2356,0,193,2161,2
20398,26,26,16,1,624,624,380,4,2356,0,190,2164,2
20407,26,26,16,1,624,624,380,4,2356,0,190,2164,2
20417,26,26,16,1,624,624,381,4,2358,0,190,2165,2
20433,26,26,16,1,624,624,379,4,2358,0,189,2167,2
20444,26,26,16,1,624,624,374,4,2358,0,186,2170,2
20455,26,26,16,1,624,624,372,4,2358,0,185,2171,2
20461,26,26,16,1,624,624,368,4,2359,0,179,2177,2
20473,26,26,15,1,624,624,351,4,2359,0,174,2183,2
20488,26,26,15,1,624,624,345,4,2360,0,172,2185,2
20498,26,26,15,1,624,624,346,4,2360,0,173,2185,2
20509,26,26,15,1,624,624,348,4,2361,0,174,2185,2
20521,26,26,15,1,624,624,347,4,2362,0,173,2186,2
20530,26,26,15,1,624,624,348,4,2364,0,174,2186,2
20541,26,26,15,1,624,624,351,4,2364,0,175,2187,2
20548,26,26,15,1,624,624,350,4,2364,0,175,2187,2
20560,26,26,15,1,624,624,350,4,2364,0,175,2187,2
20578,26,26,15,1,624,624,350,4,2364,0,175,2187,2
20585,26,26,15,1,624,624,350,4,2364,0,175,2187,2
20596,26,26,15,1,624,624,348,4,2364,0,174,2188,2
20599,26,26,15,1,624,624,346,4,2365,0,171,2191,2
20612,26,26,15,1,624,624,342,4,2367,0,170,2193,2
20623,26,26,15,1,624,624,343,4,2367,0,171,2194,2
20635,26,26,15,1,624,624,342,4,2367,0,171,2194,2
20645,26,26,14,1,624,624,336,4,2367,0,168,2197,2
20656,26,26,14,1,624,624,334,4,2367,0,167,2198,2
20667,26,26,14,1,624,624,334,4,2367,0,167,2198,2
20678,26,26,14,1,624,624,332,4,2367,0,166,2199,2
20688,26,26,14,1,624,624,325,4,2367,0,162,2203,2
20699,26,26,14,1,624,624,324,4,2370,0,162,2203,2
20710,26,26,14,1,624,624,322,4,2370,0,161,2207,2
20720,26,26,14,1,624,624,320,4,2370,0,160,2208,2
20731,26,26,14,1,624,624,316,4,2370,0,158,2210,2
20742,26,26,14,1,624,624,314,4,2370,0,157,2211,2
20752,26,26,14,1,624,624,316,4,2371,0,158,2211,2
20763,26,26,14,1,624,624,316,4,2371,0,158,2211,2
20774,26,26,14,1,624,624,316,4,2371,0,158,2211,2
20784,26,26,14,1,624,624,316,4,2372,0,158,2211,2
20795,26,26,14,1,624,624,316,4,2372,0,158,2212,2
20806,26,26,14,1,624,624,316,4,2372,0,158,2212,2
20816,26,26,14,1,624,624,316,4,2372,0,158,2212,2
20827,26,26,14,1,624,624,316,4,2372,0,158,2212,2
20837,26,26,14,1,624,624,316,4,2372,0,158,2212,2
20848,26,26,14,1,624,624,316,4,2372,0,158,2212,2
20859,26,26,14,1,624,624,314,4,2372,0,157,2213,2
20869,26,26,13,1,624,624,310,4,2372,0,155,2215,2
20880,26,26,13,1,624,624,306,4,2372,0,153,2217,2
20891,26,26,13,1,624,624,306,4,2372,0,153,2217,2
20902,26,26,13,1,624,624,306,4,2372,0,153,2217,2
20912,26,26,13,1,624,624,306,4,2372,0,153,2217,2
20923,26,26,13,1,624,624,306,4,2372,0,153,2217,2
20933,26,26,13,1,624,624,304,4,2372,0,152,2218,2
20944,26,26,13,1,624,624,304,4,2372,0,151,2219,2
20954,26,26,13,1,624,624,302,4,2372,0,151,2219,2
20965,26,26,13,1,624,624,302,4,2372,0,151,2219,2
20976,26,26,13,1,624,624,302,4,2372,0,151,2219,2
20986,26,26,13,1,624,624,302,4,2372,0,151,2219,2
20997,26,26,13,1,624,624,302,4,2372,0,151,2219,2
21007,26,26,13,1,624,624,300,4,2373,0,150,2220,2
21018,26,26,13,1,624,624,298,4,2373,0,149,2222,2
21028,26,26,13,1,624,624,294,4,2373,0,147,2224,2
21039,26,26,13,1,624,624,297,4,2383,0,150,2224,2
21049,26,26,14,1,624,624,318,4,2386,0,159,2225,2
21060,26,26,14,1,624,624,316,4,2386,0,158,2226,2
21071,26,26,14,1,624,624,316,4,2388,0,158,2226,2
21083,26,26,14,1,624,624,319,4,2388,0,159,2227,2
21094,26,26,14,1,624,624,319,4,2389,0,160,2227,2
21105,26,26,14,1,624,624,320,4,2389,0,160,2227,2
21116,26,26,14,1,624,624,320,4,2389,0,160,2227,2
21127,26,26,14,1,624,624,318,4,2389,0,159,2228,2
21138,26,26,14,1,624,624,318,4,2389,0,159,2228,2
21149,26,26,14,1,624,624,318,4,2389,0,159,2228,2
21161,26,26,14,1,624,624,316,4,2389,0,158,2229,2
21169,26,26,14,1,624,624,316,4,2389,0,158,2229,2
21181,26,26,13,1,624,624,311,4,2389,0,154,2233,2
21193,26,26,13,1,624,624,306,4,2389,0,152,2235,2
21203,26,26,13,1,624,624,304,4,2389,0,152,2235,2
21214,26,26,13,1,624,624,304,4,2389,0,152,2235,2
21224,26,26,13,1,624,624,302,4,2389,0,151,2236,2
21235,26,26,13,1,624,624,302,4,2389,0,151,2236,2
21245,26,26,13,1,624,624,304,4,2390,0,152,2236,2
21266,26,26,13,1,624,624,304,4,2390,0,152,2236,2
21293,26,26,13,1,624,624,304,4,2394,0,152,2236,2
21308,26,26,13,1,624,624,312,4,2394,0,156,2236,2
21319,26,26,13,1,624,624,312,4,2394,0,156,2236,2
21329,26,26,14,1,624,624,314,4,2395,0,157,2236,2
21340,26,26,14,1,624,624,314,4,2395,0,157,2236,2
21351,26,26,14,1,624,624,314,4,2395,0,157,2236,2
21362,26,26,13,1,624,624,312,4,2397,0,155,2238,2
21372,26,26,14,1,624,624,314,4,2397,0,157,2238,2
21383,26,26,13,1,624,624,308,4,2397,0,154,2241,2
21394,26,26,13,1,624,624,308,4,2398,0,154,2241,2
21404,26,26,13,1,624,624,310,4,2399,0,155,2241,2
21415,26,26,13,1,624,624,312,4,2399,0,156,2241,2
21425,26,26,13,1,624,624,312,4,2399,0,156,2241,2
21436,26,26,13,1,624,624,312,4,2399,0,156,2241,2
21447,26,26,13,1,624,624,310,4,2399,0,155,2242,2
21458,26,26,13,1,624,624,310,4,2399,0,155,2242,2
21468,26,26,13,1,624,624,310,4,2399,0,155,2242,2
21479,26,26,14,1,624,624,313,4,2401,0,157,2242,2
21490,26,26,14,1,624,624,314,4,2401,0,157,2242,2
21500,26,26,14,1,624,624,314,4,2401,0,157,2242,2
21512,26,26,14,1,624,624,314,4,2407,0,157,2242,2
21522,26,26,14,1,624,624,326,4,2407,0,163,2242,2
21533,26,26,14,1,624,624,326,4,2407,0,163,2242,2
21544,26,26,14,1,624,624,329,4,2410,0,163,2242,2
21558,26,26,14,1,624,624,330,4,2412,0,165,2243,2
21566,26,26,14,1,624,624,334,4,2414,0,167,2244,2
21578,26,26,14,1,624,624,336,4,2414,0,168,2244,2
21590,26,26,14,1,624,624,336,4,2416,0,168,2244,2
21601,26,26,15,1,624,624,340,4,2416,0,170,2244,2
21612,26,26,15,1,624,624,338,4,2416,0,169,2245,2
21623,26,26,15,1,624,624,338,4,2416,0,169,2245,2
21635,26,26,15,1,624,624,338,4,2416,0,169,2245,2
21643,26,26,15,1,624,624,338,4,2416,0,169,2245,2
21654,26,26,15,1,624,624,338,4,2416,0,169,2245,2
21665,26,26,15,1,624,624,338,4,2416,0,168,2246,2
21675,26,26,14,1,624,624,336,4,2416,0,168,2246,2
21686,26,26,14,1,624,624,332,4,2416,0,166,2248,2
21696,26,26,14,1,624,624,332,4,2417,0,166,2249,2
21707,26,26,14,1,624,624,332,4,2417,0,166,2249,2
21717,26,26,14,1,624,624,334,4,2418,0,166,2250,2
21728,26,26,14,1,624,624,332,4,2418,0,166,2250,2
21739,26,26,14,1,624,624,332,4,2418,0,166,2250,2
21749,26,26,14,1,624,624,332,4,2418,0,166,2250,2
21760,26,26,14,1,624,624,332,4,2418,0,166,2250,2
21771,26,26,14,1,624,624,332,4,2418,0,166,2250,2
21781,26,26,14,1,624,624,332,4,2418,0,166,2250,2
21793,26,26,14,1,624,624,329,4,2418,0,164,2252,2
21803,26,26,14,1,624,624,326,4,2418,0,163,2253,2
21814,26,26,14,1,624,624,318,4,2418,0,158,2258,2
21825,26,26,13,1,624,624,312,4,2418,0,156,2260,2
21835,26,26,14,1,624,624,316,4,2420,0,156,2262,2
21846,26,26,13,1,624,624,312,4,2420,0,156,2262,2
21856,26,26,13,1,624,624,305,4,2420,0,152,2266,2
21867,26,26,13,1,624,624,304,4,2421,0,152,2266,2
21878,26,26,13,1,624,624,302,4,2421,0,151,2268,2
21889,26,26,13,1,624,624,302,4,2421,0,151,2268,2
21900,26,26,13,1,624,624,298,4,2421,0,148,2271,2
21910,26,26,13,1,624,624,294,4,2421,0,147,2272,2
21921,26,26,13,1,624,624,290,4,2421,0,144,2275,2
21932,26,26,13,1,624,624,290,4,2422,0,145,2275,2
21943,26,26,13,1,624,624,295,4,2427,0,145,2275,2
21953,26,26,13,1,624,624,300,4,2427,0,150,2275,2
21964,26,26,13,1,624,624,298,4,2427,0,149,2276,2
21974,26,26,13,1,624,624,298,4,2427,0,149,2276,2
21985,26,26,13,1,624,624,296,4,2427,0,148,2277,2
21997,26,26,12,1,624,624,280,4,2427,0,138,2287,2
22008,26,26,12,1,624,624,270,4,2428,0,134,2291,2
22019,26,26,11,1,624,624,261,4,2429,0,128,2298,2
22029,26,26,11,1,624,624,256,4,2429,0,127,2300,2
22040,26,26,11,1,624,624,254,4,2429,0,124,2303,2
22052,26,26,11,1,624,624,246,4,2429,0,123,2304,2
22063,26,26,11,1,624,624,246,4,2429,0,123,2304,2
22074,26,26,11,1,624,624,246,4,2429,0,123,2304,2
22085,26,26,11,1,624,624,246,4,2429,0,123,2304,2
22095,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22106,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22117,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22127,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22138,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22149,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22159,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22170,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22181,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22191,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22202,26,26,10,1,624,624,232,4,2429,0,116,2311,2
22212,26,26,10,1,624,624,230,4,2429,0,115,2312,2
22223,26,26,10,1,624,624,230,4,2429,0,115,2312,2
22234,26,26,10,1,624,624,230,4,2429,0,115,2312,2
22244,26,26,10,1,624,624,230,4,2431,0,115,2312,2
22255,26,26,10,1,624,624,234,4,2431,0,117,2312,2
22266,26,26,10,1,624,624,234,4,2431,0,117,2312,2
22277,26,26,10,1,624,624,234,4,2431,0,117,2312,2
22288,26,26,10,1,624,624,234,4,2431,0,117,2312,2
22299,26,26,10,1,624,624,234,4,2431,0,117,2312,2
22310,26,26,10,1,624,624,235,4,2432,0,117,2312,2
22320,26,26,10,1,624,624,236,4,2432,0,118,2312,2
22331,26,26,10,1,624,624,236,4,2433,0,118,2312,2
22342,26,26,10,1,624,624,238,4,2433,0,119,2312,2
22353,26,26,10,1,624,624,234,4,2433,0,117,2314,2
22363,26,26,10,1,624,624,234,4,2433,0,117,2314,2
22374,26,26,10,1,624,624,232,4,2433,0,116,2315,2
22385,26,26,10,1,624,624,232,4,2433,0,116,2315,2
22395,26,26,10,1,624,624,230,4,2433,0,115,2316,2
22406,26,26,10,1,624,624,229,4,2433,0,114,2317,2
22416,26,26,10,1,624,624,228,4,2433,0,114,2317,2
22427,26,26,10,1,624,624,228,4,2433,0,114,2317,2
22438,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22448,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22459,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22469,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22480,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22491,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22501,26,26,10,1,624,624,224,4,2433,0,112,2319,2
22512,26,26,10,1,624,624,222,4,2433,0,111,2320,2
22523,26,26,10,1,624,624,223,4,2434,0,111,2320,2
22533,26,26,10,1,624,624,224,4,2434,0,112,2320,2
22544,26,26,10,1,624,624,220,4,2434,0,109,2323,2
22554,26,26,10,1,624,624,218,4,2434,0,109,2323,2
22565,26,26,10,1,624,624,218,4,2434,0,109,2323,2
22575,26,26,10,1,624,624,218,4,2434,0,109,2323,2
22586,26,26,10,1,624,624,218,4,2434,0,109,2323,2
22597,26,26,9,1,624,624,216,4,2434,0,108,2324,2
22607,26,26,9,1,624,624,216,4,2434,0,108,2324,2
22618,26,26,9,1,624,624,216,4,2434,0,108,2324,2
22628,26,26,9,1,624,624,216,4,2434,0,108,2324,2
22639,26,26,10,1,624,624,219,4,2437,0,108,2324,2
22649,26,26,10,1,624,624,223,4,2438,0,111,2324,2
22660,26,26,9,1,624,624,214,4,2438,0,107,2329,2
22671,26,26,9,1,624,624,212,4,2438,0,106,2330,2
22681,26,26,9,1,624,624,212,4,2438,0,106,2330,2
22693,26,26,9,1,624,624,212,4,2438,0,106,2330,2
22704,26,26,10,1,624,624,222,4,2443,0,111,2330,2
22714,26,26,10,1,624,624,220,4,2445,0,110,2331,2
