timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_waiting,jobs_running,jobs_completed,jobs_failed
23177,20,20,3,na,480,480,60,na,0,23,409,0
23188,20,20,3,na,480,480,60,na,0,23,409,0
23199,20,20,3,na,480,480,60,na,0,23,409,0
23209,20,20,3,na,480,480,60,na,0,23,409,0
23220,20,20,3,na,480,480,60,na,0,23,409,0
23230,20,20,3,na,480,480,60,na,0,23,409,0
23241,20,20,3,na,480,480,60,na,0,23,409,0
23251,20,20,3,na,480,480,60,na,0,23,409,0
23262,20,20,3,na,480,480,60,na,0,23,409,0
23272,20,20,3,na,480,480,60,na,0,22,411,0
23283,20,20,3,na,480,480,58,na,0,20,414,0
23294,20,20,3,na,480,480,42,na,0,17,415,0
23304,20,20,3,na,480,480,38,na,0,16,418,0
23315,20,20,3,na,480,480,34,na,0,13,420,0
23325,20,20,3,na,480,480,32,na,0,12,420,0
23336,20,20,3,na,480,480,32,na,0,12,420,0
23346,20,20,3,na,480,480,32,na,0,12,420,0
23357,20,20,3,na,480,480,32,na,0,12,420,0
23368,20,20,3,na,480,480,32,na,0,12,420,0
23378,20,20,3,na,480,480,32,na,0,12,420,0
23389,20,20,3,na,480,480,32,na,0,12,420,0
23400,20,20,3,na,480,480,32,na,0,12,420,0
23410,20,20,3,na,480,480,32,na,0,12,420,0
23420,20,20,3,na,480,480,32,na,0,12,420,0
23431,20,20,3,na,480,480,32,na,0,12,420,0
23441,20,20,3,na,480,480,32,na,0,12,420,0
23452,20,20,3,na,480,480,32,na,0,12,420,0
23463,20,20,3,na,480,480,32,na,0,12,420,0
23473,20,20,3,na,480,480,32,na,0,12,420,0
23484,20,20,3,na,480,480,32,na,0,12,420,0
23494,20,20,3,na,480,480,32,na,0,12,420,0
23505,20,20,3,na,480,480,32,na,0,12,420,0
23515,20,20,3,na,480,480,32,na,0,12,420,0
23526,20,20,3,na,480,480,32,na,0,12,420,0
23536,20,20,3,na,480,480,32,na,0,12,420,0
23547,20,20,3,na,480,480,32,na,0,12,420,0
23558,20,20,3,na,480,480,32,na,0,12,420,0
23568,20,20,3,na,480,480,32,na,0,12,420,0
23579,20,20,3,na,480,480,32,na,0,12,420,0
23590,20,20,3,na,480,480,34,na,0,14,420,0
23600,20,20,3,na,480,480,37,na,0,15,420,0
23611,20,20,3,na,480,480,38,na,0,16,420,0
23621,20,20,3,na,480,480,40,na,0,18,420,0
23632,20,20,3,na,480,480,45,na,0,19,420,0
23642,20,20,3,na,480,480,49,na,0,20,420,0
23653,20,20,3,na,480,480,50,na,0,21,420,0
23663,20,20,3,na,480,480,54,na,0,23,420,0
23674,20,20,4,na,480,480,70,na,0,24,420,0
23685,20,20,4,na,480,480,71,na,0,25,420,0
23695,20,20,4,na,480,480,71,na,0,25,420,0
23706,20,20,4,na,480,480,71,na,0,25,420,0
23716,20,20,4,na,480,480,71,na,0,25,420,0
23728,20,20,4,na,480,480,71,na,0,25,420,0
23737,20,20,4,na,480,480,71,na,0,25,420,0
23748,20,20,4,na,480,480,71,na,0,25,420,0
23758,20,20,4,na,480,480,71,na,0,25,420,0
23769,20,20,4,na,480,480,71,na,0,25,420,0
23780,20,20,4,na,480,480,71,na,0,25,420,0
23790,20,20,4,na,480,480,71,na,0,25,420,0
23801,20,20,4,na,480,480,71,na,0,25,420,0
23811,20,20,4,na,480,480,71,na,0,25,420,0
23822,20,20,4,na,480,480,71,na,0,25,420,0
23832,20,20,4,na,480,480,71,na,0,25,420,0
23843,20,20,4,na,480,480,71,na,0,25,420,0
23854,20,20,4,na,480,480,71,na,0,25,420,0
23864,20,20,4,na,480,480,71,na,0,25,420,0
23875,20,20,4,na,480,480,71,na,0,25,420,0
23885,20,20,4,na,480,480,71,na,0,25,420,0
23896,20,20,4,na,480,480,71,na,0,25,420,0
23906,20,20,4,na,480,480,71,na,0,25,420,0
23917,20,20,4,na,480,480,71,na,0,25,421,0
23928,20,20,4,na,480,480,70,na,0,24,422,0
23938,20,20,4,na,480,480,67,na,0,21,425,0
23949,20,20,4,na,480,480,61,na,0,19,428,0
23959,20,20,4,na,480,480,52,na,0,16,430,0
23970,20,20,4,na,480,480,48,na,0,14,431,0
23980,20,20,4,na,480,480,47,na,0,14,431,0
23991,20,20,4,na,480,480,47,na,0,14,431,0
24001,20,20,4,na,480,480,47,na,0,14,431,0
24012,20,20,4,na,480,480,47,na,0,14,431,0
24022,20,20,4,na,480,480,47,na,0,14,431,0
24033,20,20,4,na,480,480,47,na,0,14,431,0
24044,20,20,4,na,480,480,47,na,0,14,431,0
24054,20,20,4,na,480,480,47,na,0,14,431,0
24065,20,20,4,na,480,480,47,na,0,14,431,0
24075,20,20,4,na,480,480,47,na,0,14,431,0
24086,20,20,4,na,480,480,47,na,0,14,431,0
24096,20,20,4,na,480,480,47,na,0,14,431,0
24107,20,20,4,na,480,480,47,na,0,14,431,0
24118,20,20,4,na,480,480,47,na,0,14,431,0
24128,20,20,4,na,480,480,47,na,0,14,431,0
24139,20,20,4,na,480,480,47,na,0,14,431,0
24149,20,20,4,na,480,480,47,na,0,14,431,0
24160,20,20,4,na,480,480,47,na,0,14,431,0
24170,20,20,4,na,480,480,47,na,0,14,431,0
24181,20,20,4,na,480,480,47,na,0,14,431,0
24192,20,20,4,na,480,480,47,na,0,14,431,0
24202,20,20,4,na,480,480,47,na,0,14,431,0
24213,20,20,4,na,480,480,47,na,0,14,431,0
24223,20,20,4,na,480,480,47,na,0,14,431,0
24234,20,20,4,na,480,480,47,na,0,14,431,0
24244,20,20,4,na,480,480,47,na,0,14,431,0
24255,20,20,4,na,480,480,47,na,0,14,431,0
24265,20,20,4,na,480,480,47,na,0,14,431,0
24276,20,20,4,na,480,480,47,na,0,14,431,0
24287,20,20,4,na,480,480,47,na,0,14,431,0
24297,20,20,4,na,480,480,49,na,0,15,431,0
24308,20,20,4,na,480,480,50,na,0,16,431,0
24318,20,20,4,na,480,480,51,na,0,17,431,0
24329,20,20,4,na,480,480,52,na,0,18,431,0
24339,20,20,4,na,480,480,56,na,0,20,431,0
24350,20,20,4,na,480,480,57,na,0,21,431,0
24361,20,20,4,na,480,480,59,na,0,22,431,0
24372,20,20,4,na,480,480,60,na,0,23,431,0
24383,20,20,4,na,480,480,61,na,0,25,431,0
24394,20,20,4,na,480,480,65,na,0,26,431,0
24404,20,20,4,na,480,480,73,na,0,27,431,0
24415,20,20,4,na,480,480,76,na,0,28,431,0
24425,20,20,4,na,480,480,76,na,0,28,431,0
24436,20,20,4,na,480,480,76,na,0,28,431,0
24447,20,20,4,na,480,480,76,na,0,28,431,0
24457,20,20,4,na,480,480,76,na,0,28,431,0
24468,20,20,4,na,480,480,76,na,0,28,431,0
24478,20,20,4,na,480,480,76,na,0,28,431,0
24489,20,20,4,na,480,480,76,na,0,28,431,0
24499,20,20,4,na,480,480,76,na,0,28,431,0
24510,20,20,4,na,480,480,76,na,0,28,431,0
24520,20,20,4,na,480,480,76,na,0,28,431,0
24531,20,20,4,na,480,480,76,na,0,28,431,0
24542,20,20,4,na,480,480,76,na,0,28,431,0
24552,20,20,4,na,480,480,76,na,0,28,431,0
24563,20,20,4,na,480,480,76,na,0,28,431,0
24573,20,20,4,na,480,480,76,na,0,28,432,0
24584,20,20,4,na,480,480,73,na,0,26,433,0
24594,20,20,4,na,480,480,70,na,0,23,436,0
24605,20,20,4,na,480,480,63,na,0,20,439,0
24615,20,20,4,na,480,480,46,na,0,17,443,0
24626,20,20,3,na,480,480,38,na,0,15,444,0
24637,20,20,3,na,480,480,37,na,0,15,444,0
24647,20,20,3,na,480,480,37,na,0,15,444,0
24658,20,20,3,na,480,480,37,na,0,15,444,0
24668,20,20,3,na,480,480,37,na,0,15,444,0
24679,20,20,3,na,480,480,37,na,0,15,444,0
24689,20,20,3,na,480,480,37,na,0,15,444,0
24700,20,20,3,na,480,480,37,na,0,15,444,0
24711,20,20,3,na,480,480,37,na,0,15,444,0
24721,20,20,3,na,480,480,37,na,0,15,444,0
24732,20,20,3,na,480,480,37,na,0,15,444,0
24742,20,20,3,na,480,480,37,na,0,15,444,0
24753,20,20,3,na,480,480,37,na,0,15,444,0
24763,20,20,3,na,480,480,37,na,0,15,444,0
24774,20,20,3,na,480,480,37,na,0,15,444,0
24784,20,20,3,na,480,480,37,na,0,15,444,0
24795,20,20,3,na,480,480,37,na,0,15,444,0
24806,20,20,3,na,480,480,37,na,0,15,444,0
24816,20,20,3,na,480,480,37,na,0,15,444,0
24827,20,20,3,na,480,480,37,na,0,15,444,0
24837,20,20,3,na,480,480,37,na,0,15,444,0
24848,20,20,3,na,480,480,37,na,0,15,444,0
24858,20,20,3,na,480,480,37,na,0,15,444,0
24869,20,20,3,na,480,480,37,na,0,15,444,0
24879,20,20,3,na,480,480,37,na,0,15,444,0
24890,20,20,3,na,480,480,37,na,0,15,444,0
24901,20,20,3,na,480,480,37,na,0,15,444,0
24911,20,20,3,na,480,480,37,na,0,15,444,0
24922,20,20,3,na,480,480,37,na,0,15,444,0
24932,20,20,3,na,480,480,37,na,0,15,444,0
24943,20,20,3,na,480,480,37,na,0,15,444,0
24953,20,20,3,na,480,480,37,na,0,15,444,0
24964,20,20,3,na,480,480,37,na,0,15,444,0
24975,20,20,3,na,480,480,37,na,0,15,444,0
24985,20,20,3,na,480,480,37,na,0,15,444,0
24996,20,20,3,na,480,480,37,na,0,15,444,0
25006,20,20,3,na,480,480,37,na,0,15,444,0
25017,20,20,3,na,480,480,37,na,0,15,444,0
25028,20,20,3,na,480,480,41,na,0,16,444,0
25038,20,20,3,na,480,480,43,na,0,18,444,0
25049,20,20,3,na,480,480,52,na,0,19,444,0
25059,20,20,3,na,480,480,54,na,0,20,444,0
25070,20,20,3,na,480,480,62,na,0,22,444,0
25080,20,20,3,na,480,480,64,na,0,23,444,0
25091,20,20,3,na,480,480,68,na,0,24,444,0
25101,20,20,4,na,480,480,77,na,0,26,444,0
25112,20,20,4,na,480,480,78,na,0,27,444,0
25122,20,20,4,na,480,480,79,na,0,28,444,0
25133,20,20,4,na,480,480,79,na,0,28,444,0
25144,20,20,4,na,480,480,79,na,0,28,444,0
25154,20,20,4,na,480,480,79,na,0,28,444,0
25165,20,20,4,na,480,480,79,na,0,28,444,0
25175,20,20,4,na,480,480,79,na,0,28,444,0
25186,20,20,4,na,480,480,79,na,0,28,444,0
25196,20,20,4,na,480,480,79,na,0,28,444,0
25207,20,20,4,na,480,480,79,na,0,28,444,0
25218,20,20,4,na,480,480,79,na,0,28,444,0
25228,20,20,4,na,480,480,79,na,0,27,445,0
25239,20,20,4,na,480,480,77,na,0,26,448,0
25249,20,20,4,na,480,480,69,na,0,22,450,0
25260,20,20,4,na,480,480,68,na,0,21,452,0
25270,20,20,4,na,480,480,66,na,0,18,455,0
25281,20,20,4,na,480,480,53,na,0,15,457,0
25292,20,20,4,na,480,480,50,na,0,14,458,0
25302,20,20,4,na,480,480,50,na,0,14,458,0
25313,20,20,4,na,480,480,50,na,0,14,458,0
25323,20,20,4,na,480,480,50,na,0,14,458,0
25334,20,20,4,na,480,480,50,na,0,14,458,0
25344,20,20,4,na,480,480,50,na,0,14,458,0
25355,20,20,4,na,480,480,50,na,0,14,458,0
25365,20,20,4,na,480,480,50,na,0,14,458,0
25376,20,20,4,na,480,480,50,na,0,14,458,0
25387,20,20,4,na,480,480,50,na,0,14,458,0
25397,20,20,4,na,480,480,50,na,0,14,458,0
25408,20,20,4,na,480,480,50,na,0,14,458,0
25418,20,20,4,na,480,480,50,na,0,14,458,0
25429,20,20,4,na,480,480,50,na,0,14,458,0
25439,20,20,4,na,480,480,50,na,0,14,458,0
25450,20,20,4,na,480,480,50,na,0,14,458,0
25461,20,20,4,na,480,480,50,na,0,14,458,0
25471,20,20,4,na,480,480,50,na,0,14,458,0
25482,20,20,4,na,480,480,50,na,0,14,458,0
25492,20,20,4,na,480,480,50,na,0,14,458,0
25503,20,20,4,na,480,480,50,na,0,14,458,0
25513,20,20,4,na,480,480,50,na,0,14,458,0
25524,20,20,4,na,480,480,50,na,0,14,458,0
25534,20,20,4,na,480,480,50,na,0,14,458,0
25545,20,20,4,na,480,480,50,na,0,14,458,0
25556,20,20,4,na,480,480,50,na,0,14,458,0
25566,20,20,4,na,480,480,50,na,0,14,458,0
25577,20,20,4,na,480,480,50,na,0,14,458,0
25587,20,20,4,na,480,480,50,na,0,14,458,0
25598,20,20,4,na,480,480,50,na,0,14,458,0
25608,20,20,4,na,480,480,50,na,0,14,458,0
25619,20,20,4,na,480,480,50,na,0,14,458,0
25629,20,20,4,na,480,480,50,na,0,14,458,0
25640,20,20,4,na,480,480,50,na,0,14,458,0
25651,20,20,4,na,480,480,50,na,0,14,458,0
25661,20,20,4,na,480,480,50,na,0,14,458,0
25672,20,20,4,na,480,480,50,na,0,14,458,0
25682,20,20,4,na,480,480,50,na,0,14,458,0
25693,20,20,4,na,480,480,50,na,0,14,458,0
25703,20,20,4,na,480,480,50,na,0,14,458,0
25714,20,20,4,na,480,480,50,na,0,14,458,0
25725,20,20,4,na,480,480,50,na,0,15,458,0
25735,20,20,4,na,480,480,54,na,0,16,458,0
25746,20,20,4,na,480,480,55,na,0,17,458,0
25766,20,20,4,na,480,480,62,na,0,20,458,0
25776,20,20,4,na,480,480,64,na,0,21,458,0
25787,20,20,4,na,480,480,66,na,0,23,458,0
25798,20,20,4,na,480,480,68,na,0,24,458,0
25808,20,20,4,na,480,480,69,na,0,25,458,0
25819,20,20,4,na,480,480,74,na,0,27,458,0
25829,20,20,4,na,480,480,78,na,0,28,458,0
25840,20,20,4,na,480,480,80,na,0,29,458,0
25850,20,20,4,na,480,480,80,na,0,29,458,0
25861,20,20,4,na,480,480,80,na,0,29,458,0
25873,20,20,4,na,480,480,80,na,0,29,458,0
25883,20,20,4,na,480,480,80,na,0,29,458,0
25894,20,20,4,na,480,480,76,na,0,27,461,0
25905,20,20,4,na,480,480,71,na,0,25,464,0
25915,20,20,4,na,480,480,49,na,0,19,468,0
25926,20,20,3,na,480,480,39,na,0,16,471,0
25936,20,20,3,na,480,480,38,na,0,16,471,0
25947,20,20,3,na,480,480,38,na,0,16,471,0
25957,20,20,3,na,480,480,38,na,0,16,471,0
25968,20,20,3,na,480,480,38,na,0,16,471,0
25979,20,20,3,na,480,480,38,na,0,16,471,0
25989,20,20,3,na,480,480,38,na,0,16,471,0
26000,20,20,3,na,480,480,38,na,0,16,471,0
26010,20,20,3,na,480,480,38,na,0,16,471,0
26021,20,20,3,na,480,480,38,na,0,16,471,0
26032,20,20,3,na,480,480,38,na,0,16,471,0
26042,20,20,3,na,480,480,38,na,0,16,471,0
26053,20,20,3,na,480,480,38,na,0,16,471,0
26063,20,20,3,na,480,480,38,na,0,16,471,0
26074,20,20,3,na,480,480,38,na,0,16,471,0
26084,20,20,3,na,480,480,38,na,0,16,471,0
26095,20,20,3,na,480,480,38,na,0,16,471,0
26105,20,20,3,na,480,480,38,na,0,16,471,0
26116,20,20,3,na,480,480,38,na,0,16,471,0
26126,20,20,3,na,480,480,38,na,0,16,471,0
26137,20,20,3,na,480,480,38,na,0,16,471,0
26148,20,20,3,na,480,480,38,na,0,16,471,0
26158,20,20,3,na,480,480,38,na,0,16,471,0
26169,20,20,3,na,480,480,38,na,0,16,471,0
26179,20,20,3,na,480,480,38,na,0,16,471,0
26190,20,20,3,na,480,480,38,na,0,16,471,0
26200,20,20,3,na,480,480,38,na,0,16,471,0
26211,20,20,3,na,480,480,38,na,0,16,471,0
26221,20,20,3,na,480,480,38,na,0,16,471,0
26232,20,20,3,na,480,480,38,na,0,16,471,0
26243,20,20,3,na,480,480,38,na,0,16,471,0
26253,20,20,3,na,480,480,38,na,0,16,471,0
26264,20,20,3,na,480,480,38,na,0,16,471,0
26274,20,20,3,na,480,480,38,na,0,16,471,0
26285,20,20,3,na,480,480,38,na,0,16,471,0
26296,20,20,3,na,480,480,38,na,0,16,471,0
26306,20,20,3,na,480,480,38,na,0,16,471,0
26317,20,20,3,na,480,480,38,na,0,16,471,0
26327,20,20,3,na,480,480,38,na,0,16,471,0
26338,20,20,3,na,480,480,38,na,0,16,471,0
26348,20,20,3,na,480,480,38,na,0,16,471,0
26359,20,20,3,na,480,480,38,na,0,16,471,0
26370,20,20,3,na,480,480,38,na,0,16,471,0
26380,20,20,3,na,480,480,38,na,0,16,471,0
26391,20,20,3,na,480,480,38,na,0,16,471,0
26401,20,20,3,na,480,480,38,na,0,16,471,0
26412,20,20,3,na,480,480,38,na,0,16,471,0
26422,20,20,3,na,480,480,38,na,0,16,471,0
26433,20,20,3,na,480,480,38,na,0,16,471,0
26444,20,20,3,na,480,480,39,na,0,17,471,0
26454,20,20,3,na,480,480,40,na,0,18,471,0
26465,20,20,3,na,480,480,44,na,0,20,471,0
26475,20,20,3,na,480,480,47,na,0,21,471,0
26486,20,20,3,na,480,480,48,na,0,22,471,0
26497,20,20,3,na,480,480,50,na,0,24,471,0
26507,20,20,3,na,480,480,51,na,0,25,471,0
26518,20,20,3,na,480,480,53,na,0,27,471,0
26528,20,20,3,na,480,480,55,na,0,27,473,0
26539,20,20,3,na,480,480,50,na,0,26,476,0
26549,20,20,3,na,480,480,46,na,0,24,478,0
26560,20,20,3,na,480,480,43,na,0,23,480,0
26570,20,20,2,na,480,480,41,na,0,21,482,0
26581,20,20,2,na,480,480,39,na,0,18,484,0
26592,20,20,2,na,480,480,29,na,0,16,486,0
26602,20,20,2,na,480,480,29,na,0,16,486,0
26613,20,20,2,na,480,480,29,na,0,16,486,0
26623,20,20,2,na,480,480,29,na,0,16,486,0
26634,20,20,2,na,480,480,29,na,0,16,486,0
26644,20,20,2,na,480,480,29,na,0,16,486,0
26655,20,20,2,na,480,480,29,na,0,16,486,0
26666,20,20,2,na,480,480,29,na,0,16,486,0
26676,20,20,2,na,480,480,29,na,0,16,486,0
26687,20,20,2,na,480,480,29,na,0,16,486,0
26697,20,20,2,na,480,480,29,na,0,16,486,0
26708,20,20,2,na,480,480,29,na,0,16,486,0
26718,20,20,2,na,480,480,29,na,0,16,486,0
26729,20,20,2,na,480,480,29,na,0,16,486,0
26739,20,20,2,na,480,480,29,na,0,16,486,0
26750,20,20,2,na,480,480,29,na,0,16,486,0
26760,20,20,2,na,480,480,29,na,0,16,486,0
26771,20,20,2,na,480,480,29,na,0,16,486,0
26782,20,20,2,na,480,480,29,na,0,16,486,0
26792,20,20,2,na,480,480,29,na,0,16,486,0
26803,20,20,2,na,480,480,29,na,0,16,486,0
26813,20,20,2,na,480,480,29,na,0,16,486,0
26824,20,20,2,na,480,480,29,na,0,16,486,0
26834,20,20,2,na,480,480,29,na,0,16,486,0
26845,20,20,2,na,480,480,29,na,0,16,486,0
26856,20,20,2,na,480,480,29,na,0,16,486,0
26866,20,20,2,na,480,480,29,na,0,16,486,0
26877,20,20,2,na,480,480,29,na,0,16,486,0
26888,20,20,2,na,480,480,29,na,0,16,486,0
26898,20,20,2,na,480,480,29,na,0,16,486,0
26909,20,20,2,na,480,480,29,na,0,16,486,0
26919,20,20,2,na,480,480,29,na,0,16,486,0
26930,20,20,2,na,480,480,29,na,0,16,486,0
26940,20,20,2,na,480,480,29,na,0,16,486,0
26951,20,20,2,na,480,480,29,na,0,16,486,0
26961,20,20,2,na,480,480,29,na,0,16,486,0
26972,20,20,2,na,480,480,29,na,0,16,486,0
26983,20,20,2,na,480,480,29,na,0,16,486,0
26993,20,20,2,na,480,480,29,na,0,16,486,0
27004,20,20,2,na,480,480,29,na,0,16,486,0
27014,20,20,2,na,480,480,29,na,0,16,486,0
27025,20,20,2,na,480,480,29,na,0,16,486,0
27035,20,20,2,na,480,480,29,na,0,16,486,0
27046,20,20,2,na,480,480,29,na,0,16,486,0
27056,20,20,2,na,480,480,29,na,0,16,486,0
27067,20,20,2,na,480,480,29,na,0,16,486,0
27078,20,20,2,na,480,480,29,na,0,16,486,0
27088,20,20,2,na,480,480,29,na,0,16,486,0
27099,20,20,2,na,480,480,29,na,0,16,486,0
27109,20,20,2,na,480,480,29,na,0,16,486,0
27120,20,20,2,na,480,480,29,na,0,16,486,0
27130,20,20,2,na,480,480,29,na,0,16,486,0
27141,20,20,2,na,480,480,29,na,0,16,486,0
27151,20,20,2,na,480,480,29,na,0,16,486,0
27162,20,20,2,na,480,480,29,na,0,16,486,0
27173,20,20,2,na,480,480,41,na,0,18,486,0
27183,20,20,2,na,480,480,42,na,0,19,486,0
27194,20,20,2,na,480,480,43,na,0,21,487,0
27205,20,20,2,na,480,480,41,na,0,18,490,0
27215,20,20,2,na,480,480,35,na,0,16,492,0
27226,20,20,2,na,480,480,42,na,0,16,494,0
27236,20,20,2,na,480,480,42,na,0,16,496,0
27247,20,20,2,na,480,480,40,na,0,15,498,0
27257,20,20,2,na,480,480,42,na,0,13,500,0
27268,20,20,2,na,480,480,40,na,0,14,501,0
27278,20,20,3,na,480,480,49,na,0,15,501,0
27289,20,20,3,na,480,480,53,na,0,16,501,0
27300,20,20,3,na,480,480,61,na,0,17,501,0
27310,20,20,3,na,480,480,61,na,0,17,501,0
27321,20,20,3,na,480,480,61,na,0,17,501,0
27331,20,20,3,na,480,480,61,na,0,17,501,0
27342,20,20,3,na,480,480,61,na,0,17,501,0
27352,20,20,3,na,480,480,61,na,0,17,501,0
27363,20,20,3,na,480,480,61,na,0,17,501,0
27373,20,20,3,na,480,480,61,na,0,17,501,0
27384,20,20,3,na,480,480,61,na,0,17,501,0
27395,20,20,3,na,480,480,61,na,0,17,501,0
27405,20,20,3,na,480,480,61,na,0,17,501,0
27416,20,20,3,na,480,480,61,na,0,17,501,0
27426,20,20,3,na,480,480,61,na,0,17,501,0
27437,20,20,3,na,480,480,61,na,0,17,501,0
27447,20,20,3,na,480,480,61,na,0,17,501,0
27458,20,20,3,na,480,480,61,na,0,17,501,0
27468,20,20,3,na,480,480,61,na,0,17,501,0
27479,20,20,3,na,480,480,61,na,0,17,501,0
27490,20,20,3,na,480,480,61,na,0,17,501,0
27500,20,20,3,na,480,480,61,na,0,17,501,0
27511,20,20,3,na,480,480,61,na,0,17,501,0
27521,20,20,3,na,480,480,61,na,0,17,501,0
27532,20,20,3,na,480,480,61,na,0,17,501,0
27542,20,20,3,na,480,480,61,na,0,17,501,0
27553,20,20,3,na,480,480,61,na,0,17,501,0
27563,20,20,3,na,480,480,61,na,0,17,501,0
27574,20,20,3,na,480,480,61,na,0,17,501,0
27585,20,20,3,na,480,480,61,na,0,17,501,0
27595,20,20,3,na,480,480,61,na,0,17,501,0
27606,20,20,3,na,480,480,61,na,0,17,501,0
27616,20,20,3,na,480,480,61,na,0,17,501,0
27627,20,20,3,na,480,480,61,na,0,17,501,0
27638,20,20,3,na,480,480,61,na,0,17,501,0
27648,20,20,3,na,480,480,61,na,0,17,501,0
27659,20,20,3,na,480,480,61,na,0,17,501,0
27669,20,20,3,na,480,480,61,na,0,17,501,0
27680,20,20,3,na,480,480,61,na,0,17,501,0
27690,20,20,3,na,480,480,61,na,0,17,501,0
27701,20,20,3,na,480,480,61,na,0,17,501,0
27712,20,20,3,na,480,480,61,na,0,17,501,0
27722,20,20,3,na,480,480,61,na,0,17,501,0
27733,20,20,3,na,480,480,61,na,0,17,501,0
27743,20,20,3,na,480,480,61,na,0,17,501,0
27754,20,20,3,na,480,480,61,na,0,17,501,0
27764,20,20,3,na,480,480,61,na,0,17,501,0
27775,20,20,3,na,480,480,61,na,0,17,501,0
27785,20,20,3,na,480,480,61,na,0,17,501,0
27796,20,20,3,na,480,480,61,na,0,17,501,0
27807,20,20,3,na,480,480,61,na,0,17,501,0
27817,20,20,3,na,480,480,61,na,0,17,501,0
27828,20,20,3,na,480,480,61,na,0,17,501,0
27838,20,20,3,na,480,480,61,na,0,17,501,0
27849,20,20,3,na,480,480,61,na,0,17,501,0
27859,20,20,3,na,480,480,61,na,0,16,502,0
27870,20,20,3,na,480,480,46,na,0,12,506,0
27881,20,20,3,na,480,480,45,na,0,11,508,0
27891,20,20,3,na,480,480,35,na,0,8,510,0
27902,20,20,3,na,480,480,38,na,0,7,515,0
27912,20,20,2,na,480,480,13,na,0,3,517,0
27923,20,20,2,na,480,480,21,na,0,4,517,0
27933,20,20,2,na,480,480,25,na,0,5,517,0
27944,20,20,2,na,480,480,29,na,0,7,517,0
27955,20,20,2,na,480,480,32,na,0,8,517,0
27965,20,20,2,na,480,480,34,na,0,9,517,0
27976,20,20,2,na,480,480,38,na,0,11,517,0
27986,20,20,2,na,480,480,39,na,0,12,517,0
27997,20,20,2,na,480,480,40,na,0,14,517,0
28007,20,20,2,na,480,480,44,na,0,15,517,0
28018,20,20,2,na,480,480,48,na,0,16,517,0
28029,20,20,3,na,480,480,50,na,0,18,517,0
28039,20,20,3,na,480,480,59,na,0,19,517,0
28050,20,20,3,na,480,480,59,na,0,19,517,0
28060,20,20,3,na,480,480,59,na,0,19,517,0
28071,20,20,3,na,480,480,59,na,0,19,517,0
28081,20,20,3,na,480,480,59,na,0,19,517,0
28092,20,20,3,na,480,480,59,na,0,19,517,0
28102,20,20,3,na,480,480,59,na,0,19,517,0
28113,20,20,3,na,480,480,59,na,0,19,517,0
28123,20,20,3,na,480,480,59,na,0,19,517,0
28134,20,20,3,na,480,480,59,na,0,19,517,0
28145,20,20,3,na,480,480,59,na,0,19,517,0
28155,20,20,3,na,480,480,59,na,0,19,517,0
28166,20,20,3,na,480,480,59,na,0,19,517,0
28176,20,20,3,na,480,480,59,na,0,19,517,0
28187,20,20,3,na,480,480,59,na,0,19,517,0
28197,20,20,3,na,480,480,59,na,0,19,517,0
28208,20,20,3,na,480,480,59,na,0,19,517,0
28219,20,20,3,na,480,480,59,na,0,19,517,0
28229,20,20,3,na,480,480,59,na,0,19,517,0
28240,20,20,3,na,480,480,59,na,0,19,517,0
28250,20,20,3,na,480,480,59,na,0,19,517,0
28261,20,20,3,na,480,480,59,na,0,19,517,0
28271,20,20,3,na,480,480,59,na,0,19,517,0
28282,20,20,3,na,480,480,59,na,0,19,517,0
28293,20,20,3,na,480,480,59,na,0,19,517,0
28303,20,20,3,na,480,480,59,na,0,19,517,0
28314,20,20,3,na,480,480,59,na,0,19,517,0
28324,20,20,3,na,480,480,59,na,0,19,517,0
28335,20,20,3,na,480,480,59,na,0,19,517,0
28345,20,20,3,na,480,480,59,na,0,19,517,0
28356,20,20,3,na,480,480,59,na,0,19,517,0
28366,20,20,3,na,480,480,59,na,0,19,517,0
28377,20,20,3,na,480,480,59,na,0,19,517,0
28388,20,20,3,na,480,480,59,na,0,19,517,0
28398,20,20,3,na,480,480,59,na,0,19,517,0
28409,20,20,3,na,480,480,59,na,0,19,517,0
28419,20,20,3,na,480,480,59,na,0,19,517,0
28430,20,20,3,na,480,480,59,na,0,19,517,0
28441,20,20,3,na,480,480,59,na,0,19,517,0
28451,20,20,3,na,480,480,59,na,0,19,517,0
28461,20,20,3,na,480,480,59,na,0,19,517,0
28472,20,20,3,na,480,480,59,na,0,19,517,0
28483,20,20,3,na,480,480,59,na,0,19,517,0
28493,20,20,3,na,480,480,59,na,0,19,517,0
28504,20,20,3,na,480,480,59,na,0,19,517,0
28514,20,20,3,na,480,480,55,na,0,18,518,0
28525,20,20,3,na,480,480,55,na,0,17,523,0
28536,20,20,3,na,480,480,35,na,0,11,525,0
28546,20,20,3,na,480,480,31,na,0,9,528,0
28557,20,20,3,na,480,480,23,na,0,5,532,0
28567,20,20,2,na,480,480,17,na,0,3,535,0
28578,20,20,1,na,480,480,8,na,0,1,535,0
28588,20,20,1,na,480,480,8,na,0,1,535,0
28599,20,20,1,na,480,480,8,na,0,1,535,0
28609,20,20,1,na,480,480,8,na,0,1,535,0
28620,20,20,1,na,480,480,8,na,0,1,535,0
