original_trace_values,,,,,Simulation_recorded_values,,
start_time,lifespan,cores,jobid,sim_start_time,actual_cores_allocated,sim_end_time,sim_lifespan,actual_cores_released
25722,981,2,38907_1,0,25722,2,26703,981,2
25722,981,2,38907_2,0,25722,2,26703,981,2
25723,980,2,38910_1,0,25723,2,26703,980,2
25723,981,2,38907_4,0,25723,2,26704,981,2
25725,979,2,38910_2,0,25725,2,26704,979,2
25726,978,2,38910_4,0,25726,2,26704,978,2
25725,980,2,38912_2,0,25725,2,26705,980,2
25726,979,2,38910_3,0,25726,2,26705,979,2
25726,979,2,38912_1,0,25726,2,26705,979,2
25726,979,2,38915_1,0,25726,2,26705,979,2
25726,979,2,38915_2,0,25726,2,26705,979,2
25726,979,2,38915_3,0,25726,2,26705,979,2
25726,979,2,38915_4,0,25726,2,26705,979,2
25726,979,2,38918_1,0,25726,2,26705,979,2
25726,979,2,38918_2,0,25726,2,26705,979,2
25726,979,2,38918_4,0,25726,2,26705,979,2
25727,978,2,38918_3,0,25727,2,26705,978,2
25727,978,2,38920_1,0,25727,2,26705,978,2
25727,978,2,38920_2,0,25727,2,26705,978,2
25727,978,2,38920_4,0,25727,2,26705,978,2
25755,950,2,39009_1,0,25755,2,26705,950,2
25727,979,2,38920_3,0,25727,2,26706,979,2
25771,939,2,39052_1,0,25771,2,26710,939,2
25762,949,2,39009_2,0,25762,2,26711,949,2
25762,949,2,39009_3,0,25762,2,26711,949,2
25778,934,2,39049_2,0,25778,2,26712,934,2
25778,934,2,39049_3,0,25778,2,26712,934,2
25763,951,2,39009_4,0,25763,2,26714,951,2
25779,935,2,39052_2,0,25779,2,26714,935,2
25778,937,2,39049_1,0,25778,2,26715,937,2
25780,935,2,39052_3,0,25780,2,26715,935,2
25779,937,2,39052_4,0,25779,2,26716,937,2
25780,936,2,39049_4,0,25780,2,26716,936,2
25906,825,2,39212_1,0,25906,2,26731,825,2
26475,256,2,39849_1,0,26475,2,26731,256,2
25904,851,2,39207_1,0,25904,2,26755,851,2
26538,218,2,40020_1,0,26538,2,26756,218,2
26480,277,2,39862_1,0,26480,2,26757,277,2
26539,218,2,40029_1,0,26539,2,26757,218,2
26539,218,2,40029_2,0,26539,2,26757,218,2
26488,272,2,39865_1,0,26488,2,26760,272,2
26545,215,2,40020_2,0,26545,2,26760,215,2
26475,289,2,39835_1,0,26475,2,26764,289,2
26475,291,2,39854_1,0,26475,2,26766,291,2
26473,300,2,39841_1,0,26473,2,26773,300,2
25896,879,2,39204_1,0,25896,2,26775,879,2
26474,301,2,39843_1,0,26474,2,26775,301,2
25877,905,2,39139_3,0,25877,2,26782,905,2
25877,906,2,39139_1,0,25877,2,26783,906,2
25904,882,2,39210_2,0,25904,2,26786,882,2
26488,299,2,39870_1,0,26488,2,26787,299,2
25879,910,2,39139_2,0,25879,2,26789,910,2
26489,305,2,39873_1,0,26489,2,26794,305,2
25904,891,2,39210_1,0,25904,2,26795,891,2
25907,889,2,39210_3,0,25907,2,26796,889,2
26595,253,2,40099_1,0,26595,2,26848,253,2
26601,255,2,40099_2,0,26601,2,26856,255,2
26602,254,2,40099_3,0,26602,2,26856,254,2
25736,1121,2,38948_1,0,25736,2,26857,1121,2
25736,1122,2,38948_2,0,25736,2,26858,1122,2
26615,254,2,40113_1,0,26615,2,26869,254,2
26632,239,2,40141_1,0,26632,2,26871,239,2
26615,262,2,40113_2,0,26615,2,26877,262,2
26643,235,2,40148_2,0,26643,2,26878,235,2
26644,234,2,40148_1,0,26644,2,26878,234,2
26638,251,2,40141_2,0,26638,2,26889,251,2
26424,470,2,39735_1,0,26424,2,26894,470,2
26427,471,2,39738_2,0,26427,2,26898,471,2
26427,472,2,39738_1,0,26427,2,26899,472,2
26638,261,2,40145_1,0,26638,2,26899,261,2
26429,471,2,39738_3,0,26429,2,26900,471,2
26432,468,2,39740_4,0,26432,2,26900,468,2
26639,262,2,40145_2,0,26639,2,26901,262,2
26428,475,2,39735_3,0,26428,2,26903,475,2
26657,246,2,40157_1,0,26657,2,26903,246,2
26427,477,2,39735_4,0,26427,2,26904,477,2
26417,489,2,39735_2,0,26417,2,26906,489,2
26431,475,2,39740_1,0,26431,2,26906,475,2
26431,478,2,39740_3,0,26431,2,26909,478,2
26433,481,2,39740_2,0,26433,2,26914,481,2
26437,479,2,39738_4,0,26437,2,26916,479,2
26628,315,2,40135_1,0,26628,2,26943,315,2
26629,321,2,40135_2,0,26629,2,26950,321,2
26318,675,2,39512_1,0,26318,2,26993,675,2
26694,299,2,40198_1,0,26694,2,26993,299,2
26704,307,2,40208_2,0,26704,2,27011,307,2
26704,309,2,40208_1,0,26704,2,27013,309,2
26190,860,2,39402_1,0,26190,2,27050,860,2
26845,205,2,40446_1,0,26845,2,27050,205,2
26835,217,2,40373_1,0,26835,2,27052,217,2
26439,617,2,39743_1,0,26439,2,27056,617,2
26836,221,2,40373_2,0,26836,2,27057,221,2
26698,363,2,40201_1,0,26698,2,27061,363,2
26721,349,2,40295_1,0,26721,2,27070,349,2
26837,265,2,40376_1,0,26837,2,27102,265,2
26852,277,2,40449_1,0,26852,2,27129,277,2
26874,260,2,40471_1,0,26874,2,27134,260,2
26887,271,2,40479_1,0,26887,2,27158,271,2
26679,484,2,40179_1,0,26679,2,27163,484,2
26899,268,2,40488_1,0,26899,2,27167,268,2
26546,639,2,40040_1,0,26546,2,27185,639,2
26223,968,2,39406_1,0,26223,2,27191,968,2
26224,967,2,39406_2,0,26224,2,27191,967,2
26709,493,2,40213_1,0,26709,2,27202,493,2
26909,300,2,40496_1,0,26909,2,27209,300,2
26463,758,2,39829_1,0,26463,2,27221,758,2
27056,191,2,40799_1,0,27056,2,27247,191,2
27056,191,2,40799_2,0,27056,2,27247,191,2
27075,184,2,40816_2,0,27075,2,27259,184,2
27074,186,2,40816_1,0,27074,2,27260,186,2
26767,504,2,40336_1,0,26767,2,27271,504,2
26678,598,2,40181_1,0,26678,2,27276,598,2
26725,556,2,40300_1,0,26725,2,27281,556,2
26773,510,2,40336_2,0,26773,2,27283,510,2
26727,572,2,40303_1,0,26727,2,27299,572,2
26725,578,2,40298_1,0,26725,2,27303,578,2
26975,328,2,40585_1,0,26975,2,27303,328,2
26733,577,2,40306_1,0,26733,2,27310,577,2
26975,338,2,40585_2,0,26975,2,27313,338,2
26735,589,2,40308_1,0,26735,2,27324,589,2
26040,1287,2,39364_1,0,26040,2,27327,1287,2
26808,533,2,40362_2,0,26808,2,27341,533,2
26812,530,2,40362_1,0,26812,2,27342,530,2
26813,531,2,40362_3,0,26813,2,27344,531,2
26815,529,2,40362_4,0,26815,2,27344,529,2
26818,529,2,40365_4,0,26818,2,27347,529,2
26824,529,2,40367_1,0,26824,2,27353,529,2
26825,531,2,40367_4,0,26825,2,27356,531,2
26816,541,2,40365_1,0,26816,2,27357,541,2
26821,536,2,40365_3,0,26821,2,27357,536,2
26818,540,2,40365_2,0,26818,2,27358,540,2
26824,534,2,40367_3,0,26824,2,27358,534,2
26824,535,2,40367_2,0,26824,2,27359,535,2
26827,533,2,40370_2,0,26827,2,27360,533,2
26831,529,2,40370_4,0,26831,2,27360,529,2
26828,534,2,40370_3,0,26828,2,27362,534,2
26827,536,2,40370_1,0,26827,2,27363,536,2
26964,402,2,40580_2,0,26964,2,27366,402,2
26961,406,2,40580_1,0,26961,2,27367,406,2
27044,331,2,40769_2,0,27044,2,27375,331,2
27044,332,2,40769_1,0,27044,2,27376,332,2
26865,514,2,40466_2,0,26865,2,27379,514,2
26867,515,2,40466_4,0,26867,2,27382,515,2
26865,518,2,40466_1,0,26865,2,27383,518,2
26879,504,2,40477_1,0,26879,2,27383,504,2
26860,525,2,40466_3,0,26860,2,27385,525,2
26881,504,2,40477_2,0,26881,2,27385,504,2
26881,505,2,40477_3,0,26881,2,27386,505,2
26881,508,2,40477_4,0,26881,2,27389,508,2
26841,569,2,40441_1,0,26841,2,27410,569,2
26841,570,2,40441_2,0,26841,2,27411,570,2
26744,683,2,40314_1,0,26744,2,27427,683,2
26852,584,2,40453_1,0,26852,2,27436,584,2
26853,610,2,40455_1,0,26853,2,27463,610,2
26853,610,2,40455_2,0,26853,2,27463,610,2
27210,273,2,40939_1,0,27210,2,27483,273,2
26728,763,2,40311_1,0,26728,2,27491,763,2
27061,451,2,40810_1,0,27061,2,27512,451,2
27179,333,2,40920_1,0,27179,2,27512,333,2
27056,458,2,40801_1,0,27056,2,27514,458,2
27056,458,2,40801_2,0,27056,2,27514,458,2
27057,457,2,40801_4,0,27057,2,27514,457,2
27064,452,2,40810_2,0,27064,2,27516,452,2
27064,452,2,40810_3,0,27064,2,27516,452,2
27049,469,2,40801_3,0,27049,2,27518,469,2
27065,453,2,40810_4,0,27065,2,27518,453,2
27188,343,2,40923_1,0,27188,2,27531,343,2
27357,188,2,40990_1,0,27357,2,27545,188,2
26841,756,2,40438_1,0,26841,2,27597,756,2
27327,274,2,40975_2,0,27327,2,27601,274,2
27327,274,2,40975_3,0,27327,2,27601,274,2
27327,274,2,40975_4,0,27327,2,27601,274,2
27329,282,2,40975_1,0,27329,2,27611,282,2
27188,439,2,40926_1,0,27188,2,27627,439,2
27246,383,2,40954_1,0,27246,2,27629,383,2
26856,797,2,40463_1,0,26856,2,27653,797,2
27249,405,2,40957_1,0,27249,2,27654,405,2
27186,481,2,40928_1,0,27186,2,27667,481,2
27269,417,2,40967_1,0,27269,2,27686,417,2
27249,445,2,40959_1,0,27249,2,27694,445,2
27408,306,2,41075_1,0,27408,2,27714,306,2
27118,665,2,40873_2,0,27118,2,27783,665,2
27109,679,2,40873_1,0,27109,2,27788,679,2
24967,2830,2,37097_1,0,24967,2,27797,2830,2
27408,395,2,41078_1,0,27408,2,27803,395,2
27341,463,2,40983_1,0,27341,2,27804,463,2
27189,637,2,40931_1,0,27189,2,27826,637,2
26492,1351,2,39875_1,0,26492,2,27843,1351,2
26040,1840,2,39366_1,0,26040,2,27880,1840,2
27251,659,2,40962_1,0,27251,2,27910,659,2
27492,430,2,41162_1,0,27492,2,27922,430,2
26841,1102,2,40436_1,0,26841,2,27943,1102,2
27493,467,2,41167_1,0,27493,2,27960,467,2
26112,1881,2,39373_1,0,26112,2,27993,1881,2
27807,189,2,41630_1,0,27807,2,27996,189,2
27807,191,2,41630_2,0,27807,2,27998,191,2
27748,257,2,41592_1,0,27748,2,28005,257,2
27480,531,2,41125_1,0,27480,2,28011,531,2
27380,643,2,41051_1,0,27380,2,28023,643,2
27457,597,2,41113_1,0,27457,2,28054,597,2
27844,222,2,41709_1,0,27844,2,28066,222,2
27603,468,2,41429_1,0,27603,2,28071,468,2
27848,259,2,41697_1,0,27848,2,28107,259,2
27920,214,2,41817_1,0,27920,2,28134,214,2
27920,220,2,41817_2,0,27920,2,28140,220,2
27923,217,2,41817_4,0,27923,2,28140,217,2
27920,233,2,41817_3,0,27920,2,28153,233,2
27380,824,2,41016_1,0,27380,2,28204,824,2
27253,952,2,40965_1,0,27253,2,28205,952,2
27370,856,2,41000_1,0,27370,2,28226,856,2
27368,862,2,40992_1,0,27368,2,28230,862,2
27382,851,2,41019_1,0,27382,2,28233,851,2
26858,1378,2,40461_1,0,26858,2,28236,1378,2
27606,658,2,41432_1,0,27606,2,28264,658,2
27372,902,2,41003_1,0,27372,2,28274,902,2
27741,537,2,41583_1,0,27741,2,28278,537,2
27740,540,2,41580_3,0,27740,2,28280,540,2
27740,541,2,41580_1,0,27740,2,28281,541,2
27740,541,2,41580_2,0,27740,2,28281,541,2
27741,540,2,41583_2,0,27741,2,28281,540,2
27741,541,2,41583_3,0,27741,2,28282,541,2
27741,541,2,41583_4,0,27741,2,28282,541,2
27740,544,2,41580_4,0,27740,2,28284,544,2
27758,526,2,41594_1,0,27758,2,28284,526,2
27768,530,2,41600_1,0,27768,2,28298,530,2
27341,959,2,40980_1,0,27341,2,28300,959,2
27368,941,2,40995_1,0,27368,2,28309,941,2
27373,942,2,41006_1,0,27373,2,28315,942,2
27946,369,2,41869_1,0,27946,2,28315,369,2
27373,944,2,41008_1,0,27373,2,28317,944,2
26184,2137,2,39396_2,0,26184,2,28321,2137,2
27772,555,2,41613_1,0,27772,2,28327,555,2
27382,947,2,41040_1,0,27382,2,28329,947,2
27376,956,2,41011_1,0,27376,2,28332,956,2
26185,2149,2,39396_1,0,26185,2,28334,2149,2
26842,1495,2,40444_1,0,26842,2,28337,1495,2
27369,973,2,40998_1,0,27369,2,28342,973,2
27383,970,2,41027_1,0,27383,2,28353,970,2
27382,977,2,41043_1,0,27382,2,28359,977,2
27376,985,2,41014_1,0,27376,2,28361,985,2
28142,244,2,42045_1,0,28142,2,28386,244,2
28142,245,2,42045_2,0,28142,2,28387,245,2
28144,245,2,42045_3,0,28144,2,28389,245,2
28138,253,2,42045_4,0,28138,2,28391,253,2
27382,1011,2,41030_1,0,27382,2,28393,1011,2
27382,1020,2,41022_1,0,27382,2,28402,1020,2
27382,1030,2,41032_1,0,27382,2,28412,1030,2
27771,683,2,41602_1,0,27771,2,28454,683,2
28217,256,2,42119_1,0,28217,2,28473,256,2
28242,234,2,42141_1,0,28242,2,28476,234,2
27771,733,2,41605_1,0,27771,2,28504,733,2
27382,1127,2,41035_1,0,27382,2,28509,1127,2
27494,1017,2,41165_1,0,27494,2,28511,1017,2
27772,748,2,41608_1,0,27772,2,28520,748,2
28222,301,2,42133_1,0,28222,2,28523,301,2
28090,438,2,42008_1,0,28090,2,28528,438,2
27382,1154,2,41024_1,0,27382,2,28536,1154,2
27772,768,2,41610_1,0,27772,2,28540,768,2
27382,1165,2,41038_1,0,27382,2,28547,1165,2
27615,968,2,41438_1,0,27615,2,28583,968,2
27616,969,2,41438_2,0,27616,2,28585,969,2
28375,211,2,42274_1,0,28375,2,28586,211,2
27971,651,2,41883_1,0,27971,2,28622,651,2
28217,447,2,42121_1,0,28217,2,28664,447,2
27603,1079,2,41436_2,0,27603,2,28682,1079,2
27608,1075,2,41436_1,0,27608,2,28683,1075,2
27617,1073,2,41436_3,0,27617,2,28690,1073,2
28458,245,2,42335_3,0,28458,2,28703,245,2
28459,245,2,42340_2,0,28459,2,28704,245,2
28459,245,2,42340_4,0,28459,2,28704,245,2
28460,246,2,42345_1,0,28460,2,28706,246,2
28461,245,2,42340_3,0,28461,2,28706,245,2
28461,249,2,42345_2,0,28461,2,28710,249,2
28469,245,2,42345_4,0,28469,2,28714,245,2
28466,251,2,42340_1,0,28466,2,28717,251,2
28461,262,2,42335_2,0,28461,2,28723,262,2
28469,256,2,42345_3,0,28469,2,28725,256,2
28459,268,2,42335_1,0,28459,2,28727,268,2
28460,269,2,42335_4,0,28460,2,28729,269,2
28240,495,2,42136_1,0,28240,2,28735,495,2
28432,317,2,42316_1,0,28432,2,28749,317,2
28083,675,2,42003_1,0,28083,2,28758,675,2
26200,2560,2,39400_1,0,26200,2,28760,2560,2
28217,593,2,42125_1,0,28217,2,28810,593,2
27382,1441,2,41048_1,0,27382,2,28823,1441,2
27230,1633,2,40941_1,0,27230,2,28863,1633,2
28325,563,2,42225_1,0,28325,2,28888,563,2
27388,1518,2,41046_1,0,27388,2,28906,1518,2
28621,288,2,42466_1,0,28621,2,28909,288,2
28733,221,2,42542_1,0,28733,2,28954,221,2
28337,634,2,42240_1,0,28337,2,28971,634,2
28246,730,2,42150_1,0,28246,2,28976,730,2
28242,743,2,42144_1,0,28242,2,28985,743,2
28626,368,2,42468_1,0,28626,2,28994,368,2
28555,444,2,42412_1,0,28555,2,28999,444,2
28191,920,2,42089_1,0,28191,2,29111,920,2
28196,921,2,42089_2,0,28196,2,29117,921,2
28593,560,2,42429_1,0,28593,2,29153,560,2
28636,522,2,42472_1,0,28636,2,29158,522,2
28872,304,2,42600_3,0,28872,2,29176,304,2
28865,312,2,42600_4,0,28865,2,29177,312,2
28866,311,2,42603_3,0,28866,2,29177,311,2
28868,309,2,42605_1,0,28868,2,29177,309,2
28872,306,2,42600_1,0,28872,2,29178,306,2
28874,304,2,42603_1,0,28874,2,29178,304,2
28874,304,2,42603_2,0,28874,2,29178,304,2
28305,874,2,42195_1,0,28305,2,29179,874,2
28876,304,2,42605_2,0,28876,2,29180,304,2
28878,303,2,42605_3,0,28878,2,29181,303,2
28882,306,2,42605_4,0,28882,2,29188,306,2
28901,287,2,42636_1,0,28901,2,29188,287,2
28901,287,2,42636_3,0,28901,2,29188,287,2
28692,497,2,42506_1,0,28692,2,29189,497,2
28875,315,2,42600_2,0,28875,2,29190,315,2
28605,586,2,42456_1,0,28605,2,29191,586,2
28875,316,2,42603_4,0,28875,2,29191,316,2
28901,296,2,42636_4,0,28901,2,29197,296,2
28902,296,2,42636_2,0,28902,2,29198,296,2
28248,954,2,42148_1,0,28248,2,29202,954,2
28857,354,2,42596_1,0,28857,2,29211,354,2
28608,619,2,42460_1,0,28608,2,29227,619,2
28674,572,2,42504_1,0,28674,2,29246,572,2
28590,663,2,42431_1,0,28590,2,29253,663,2
28575,697,2,42426_1,0,28575,2,29272,697,2
27700,1589,2,41522_1,0,27700,2,29289,1589,2
29097,193,2,42743_1,0,29097,2,29290,193,2
28641,710,2,42475_1,0,28641,2,29351,710,2
29036,317,2,42715_1,0,29036,2,29353,317,2
27388,1976,2,41054_1,0,27388,2,29364,1976,2
27389,1979,2,41054_2,0,27389,2,29368,1979,2
28636,737,2,42477_1,0,28636,2,29373,737,2
28685,691,2,42514_2,0,28685,2,29376,691,2
28687,689,2,42514_1,0,28687,2,29376,689,2
25810,3581,2,39074_1,0,25810,2,29391,3581,2
25812,3579,2,39074_2,0,25812,2,29391,3579,2
29192,201,2,42826_1,0,29192,2,29393,201,2
27340,2063,2,40978_1,0,27340,2,29403,2063,2
29093,313,2,42741_1,0,29093,2,29406,313,2
28617,802,2,42463_1,0,28617,2,29419,802,2
28813,621,2,42578_1,0,28813,2,29434,621,2
28687,790,2,42522_1,0,28687,2,29477,790,2
28688,789,2,42522_2,0,28688,2,29477,789,2
29175,312,2,42810_1,0,29175,2,29487,312,2
29293,207,2,42997_1,0,29293,2,29500,207,2
29251,277,2,42892_1,0,29251,2,29528,277,2
28838,698,2,42592_1,0,28838,2,29536,698,2
29306,230,2,43027_1,0,29306,2,29536,230,2
29306,232,2,43024_1,0,29306,2,29538,232,2
28685,858,2,42516_1,0,28685,2,29543,858,2
28685,858,2,42516_2,0,28685,2,29543,858,2
28847,700,2,42592_2,0,28847,2,29547,700,2
27489,2117,2,41170_1,0,27489,2,29606,2117,2
29406,200,2,43111_1,0,29406,2,29606,200,2
28818,811,2,42587_1,0,28818,2,29629,811,2
29175,463,2,42815_1,0,29175,2,29638,463,2
28687,988,2,42519_1,0,28687,2,29675,988,2
28690,996,2,42519_2,0,28690,2,29686,996,2
29499,214,2,43208_1,0,29499,2,29713,214,2
29499,229,2,43211_1,0,29499,2,29728,229,2
29077,652,2,42736_2,0,29077,2,29729,652,2
29077,656,2,42736_1,0,29077,2,29733,656,2
29035,705,2,42723_1,0,29035,2,29740,705,2
28213,1531,2,42105_1,0,28213,2,29744,1531,2
29039,705,2,42718_1,0,29039,2,29744,705,2
29191,590,2,42829_1,0,29191,2,29781,590,2
28686,1115,2,42511_1,0,28686,2,29801,1115,2
28689,1126,2,42511_2,0,28689,2,29815,1126,2
29039,781,2,42720_1,0,29039,2,29820,781,2
28896,940,2,42620_2,0,28896,2,29836,940,2
28895,950,2,42620_1,0,28895,2,29845,950,2
26853,3041,2,40458_1,0,26853,2,29894,3041,2
28208,1688,2,42092_1,0,28208,2,29896,1688,2
28893,1004,2,42612_1,0,28893,2,29897,1004,2
28893,1004,2,42612_2,0,28893,2,29897,1004,2
29602,297,2,43296_1,0,29602,2,29899,297,2
28326,1575,2,42227_1,0,28326,2,29901,1575,2
28895,1017,2,42622_2,0,28895,2,29912,1017,2
28897,1027,2,42622_1,0,28897,2,29924,1027,2
28894,1041,2,42614_2,0,28894,2,29935,1041,2
29609,339,2,43306_1,0,29609,2,29948,339,2
29611,338,2,43306_2,0,29611,2,29949,338,2
29611,338,2,43306_3,0,29611,2,29949,338,2
29612,338,2,43306_4,0,29612,2,29950,338,2
28897,1059,2,42614_1,0,28897,2,29956,1059,2
29558,400,2,43264_1,0,29558,2,29958,400,2
29206,782,2,42841_1,0,29206,2,29988,782,2
28243,1755,2,42153_1,0,28243,2,29998,1755,2
28207,1821,2,42108_1,0,28207,2,30028,1821,2
28895,1149,2,42617_1,0,28895,2,30044,1149,2
29078,968,2,42731_1,0,29078,2,30046,968,2
28899,1165,2,42617_2,0,28899,2,30064,1165,2
28893,1172,2,42609_2,0,28893,2,30065,1172,2
28220,1847,2,42128_1,0,28220,2,30067,1847,2
28892,1177,2,42609_1,0,28892,2,30069,1177,2
28214,1886,2,42111_1,0,28214,2,30100,1886,2
28255,1851,2,42166_1,0,28255,2,30106,1851,2
28269,1844,2,42172_1,0,28269,2,30113,1844,2
29426,740,2,43163_2,0,29426,2,30166,740,2
29426,741,2,43163_1,0,29426,2,30167,741,2
28102,2086,2,42011_1,0,28102,2,30188,2086,2
29321,890,2,43039_2,0,29321,2,30211,890,2
29322,891,2,43039_1,0,29322,2,30213,891,2
28209,2041,2,42095_1,0,28209,2,30250,2041,2
28252,2002,2,42156_1,0,28252,2,30254,2002,2
29684,586,2,43347_1,0,29684,2,30270,586,2
29684,586,2,43347_2,0,29684,2,30270,586,2
29684,586,2,43347_3,0,29684,2,30270,586,2
29684,587,2,43347_4,0,29684,2,30271,587,2
29744,529,2,43359_1,0,29744,2,30273,529,2
28214,2061,2,42113_1,0,28214,2,30275,2061,2
29490,785,2,43204_1,0,29490,2,30275,785,2
29751,527,2,43356_2,0,29751,2,30278,527,2
29751,527,2,43356_4,0,29751,2,30278,527,2
29752,526,2,43356_3,0,29752,2,30278,526,2
29752,526,2,43359_2,0,29752,2,30278,526,2
29752,526,2,43359_4,0,29752,2,30278,526,2
29752,526,2,43361_1,0,29752,2,30278,526,2
29752,526,2,43361_2,0,29752,2,30278,526,2
29755,523,2,43361_3,0,29755,2,30278,523,2
29751,528,2,43356_1,0,29751,2,30279,528,2
29752,527,2,43359_3,0,29752,2,30279,527,2
29753,526,2,43361_4,0,29753,2,30279,526,2
29753,526,2,43364_1,0,29753,2,30279,526,2
29753,526,2,43364_2,0,29753,2,30279,526,2
29755,524,2,43364_3,0,29755,2,30279,524,2
29755,524,2,43364_4,0,29755,2,30279,524,2
29755,524,2,43367_1,0,29755,2,30279,524,2
29755,524,2,43367_2,0,29755,2,30279,524,2
29755,524,2,43367_4,0,29755,2,30279,524,2
29755,524,2,43369_1,0,29755,2,30279,524,2
29755,525,2,43369_2,0,29755,2,30280,525,2
29756,524,2,43369_4,0,29756,2,30280,524,2
29756,526,2,43367_3,0,29756,2,30282,526,2
29756,526,2,43369_3,0,29756,2,30282,526,2
28277,2011,2,42174_1,0,28277,2,30288,2011,2
28293,2035,2,42182_1,0,28293,2,30328,2035,2
28208,2133,2,42097_1,0,28208,2,30341,2133,2
30022,326,2,43479_1,0,30022,2,30348,326,2
29558,796,2,43266_2,0,29558,2,30354,796,2
29558,797,2,43266_1,0,29558,2,30355,797,2
28216,2140,2,42130_1,0,28216,2,30356,2140,2
28252,2135,2,42158_1,0,28252,2,30387,2135,2
29791,617,2,43380_1,0,29791,2,30408,617,2
29797,616,2,43393_2,0,29797,2,30413,616,2
29804,611,2,43396_1,0,29804,2,30415,611,2
29804,612,2,43396_2,0,29804,2,30416,612,2
28102,2316,2,42013_1,0,28102,2,30418,2316,2
29803,616,2,43393_1,0,29803,2,30419,616,2
28210,2218,2,42103_1,0,28210,2,30428,2218,2
29602,832,2,43298_1,0,29602,2,30434,832,2
21934,8529,2,31520_4,0,21934,2,30463,8529,2
21941,8529,2,31520_2,0,21941,2,30470,8529,2
21942,8528,2,31520_1,0,21942,2,30470,8528,2
21942,8528,2,31520_3,0,21942,2,30470,8528,2
28252,2228,2,42161_1,0,28252,2,30480,2228,2
28643,1853,2,42480_1,0,28643,2,30496,1853,2
28259,2239,2,42169_1,0,28259,2,30498,2239,2
30071,430,2,43517_1,0,30071,2,30501,430,2
30072,431,2,43517_2,0,30072,2,30503,431,2
28207,2320,2,42100_1,0,28207,2,30527,2320,2
29970,566,2,43448_1,0,29970,2,30536,566,2
28278,2281,2,42177_1,0,28278,2,30559,2281,2
28214,2361,2,42116_1,0,28214,2,30575,2361,2
30073,515,2,43522_1,0,30073,2,30588,515,2
30073,519,2,43522_2,0,30073,2,30592,519,2
30067,533,2,43522_3,0,30067,2,30600,533,2
30067,534,2,43522_4,0,30067,2,30601,534,2
28254,2426,2,42164_1,0,28254,2,30680,2426,2
28288,2434,2,42180_1,0,28288,2,30722,2434,2
29191,1564,2,42835_1,0,29191,2,30755,1564,2
29953,850,2,43423_1,0,29953,2,30803,850,2
29175,1819,2,42823_1,0,29175,2,30994,1819,2
28110,2897,2,42016_1,0,28110,2,31007,2897,2
30835,203,2,44311_1,0,30835,2,31038,203,2
30827,216,2,44316_1,0,30827,2,31043,216,2
30835,225,2,44321_1,0,30835,2,31060,225,2
30837,240,2,44327_1,0,30837,2,31077,240,2
30837,242,2,44337_1,0,30837,2,31079,242,2
30837,245,2,44332_1,0,30837,2,31082,245,2
30598,510,2,44010_1,0,30598,2,31108,510,2
30599,509,2,44010_2,0,30599,2,31108,509,2
30597,538,2,44018_3,0,30597,2,31135,538,2
30604,538,2,44015_2,0,30604,2,31142,538,2
30604,538,2,44015_3,0,30604,2,31142,538,2
30604,538,2,44015_4,0,30604,2,31142,538,2
30604,538,2,44018_1,0,30604,2,31142,538,2
30604,538,2,44018_2,0,30604,2,31142,538,2
30604,538,2,44018_4,0,30604,2,31142,538,2
30604,538,2,44020_1,0,30604,2,31142,538,2
30604,539,2,44015_1,0,30604,2,31143,539,2
30604,539,2,44020_3,0,30604,2,31143,539,2
30604,539,2,44023_2,0,30604,2,31143,539,2
30604,539,2,44026_4,0,30604,2,31143,539,2
30605,538,2,44020_2,0,30605,2,31143,538,2
30605,538,2,44020_4,0,30605,2,31143,538,2
30605,538,2,44023_1,0,30605,2,31143,538,2
30605,538,2,44023_3,0,30605,2,31143,538,2
30605,538,2,44023_4,0,30605,2,31143,538,2
30605,538,2,44026_1,0,30605,2,31143,538,2
30605,538,2,44026_2,0,30605,2,31143,538,2
30605,538,2,44026_3,0,30605,2,31143,538,2
30605,538,2,44028_1,0,30605,2,31143,538,2
30605,538,2,44028_2,0,30605,2,31143,538,2
30605,538,2,44028_3,0,30605,2,31143,538,2
30605,538,2,44028_4,0,30605,2,31143,538,2
30817,400,2,44212_1,0,30817,2,31217,400,2
30764,517,2,44125_1,0,30764,2,31281,517,2
29671,1628,2,43332_1,0,29671,2,31299,1628,2
30802,512,2,44193_1,0,30802,2,31314,512,2
30623,693,2,44067_1,0,30623,2,31316,693,2
30804,513,2,44193_3,0,30804,2,31317,513,2
30804,513,2,44193_4,0,30804,2,31317,513,2
30807,511,2,44195_4,0,30807,2,31318,511,2
30803,516,2,44193_2,0,30803,2,31319,516,2
