timestamp,cluster,nodes_owned,nodes_cur_cap,nodes_inuse,nodes_indemand,cores_owned,cores_cur_cap,cores_inuse,cores_indemand,jobs_waiting,jobs_running,jobs_done,work_max,work_cur,work_done
49,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,23520,392.0,0
50,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,24000,400.0,0
51,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,24480,408.0,0
52,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,24960,416.0,0
53,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,25440,424.0,0
54,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,25920,432.0,0
55,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,26400,440.0,0
56,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,26880,448.0,0
57,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,27360,456.0,0
58,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,27840,464.0,0
59,cloud50,20,20,1,0,480,480,8.0,0,0,1,0,28320,472.0,0
